hanzi_id,hanzi,combinations
60964,沙尘暴,沙尘暴天气｜沙尘暴来袭｜沙尘暴预警
60965,守门员,守门员扑救｜优秀守门员｜守门员训练
60966,面容,面容憔悴｜面容姣好｜改变面容
60967,减灾,防灾减灾｜减灾措施｜减灾工作
60968,应从,应从大局｜应从实际出发｜应从速办理
60969,器具,厨房器具｜劳动器具｜器具消毒
60970,统帅,三军统帅｜统帅全军｜统帅才能
60971,惋惜,深感惋惜｜表示惋惜｜惋惜不已
60972,修路,修路工程｜修路工人｜正在修路
60973,外客,外客来访｜接待外客｜外客住宿
60974,谋私,以权谋私｜谋私利｜谋私行为
60975,调配,资源调配｜人员调配｜调配物资
60976,搜捕,搜捕逃犯｜搜捕行动｜全力搜捕
60977,总得,总得有人｜总得想办法｜总得做
60978,荟萃,人才荟萃｜精品荟萃｜荟萃一堂
60980,异于,异于常人｜异于往常｜异于其他
60981,堡垒,坚固堡垒｜攻克堡垒｜堡垒作用
60982,案情,案情复杂｜案情分析｜了解案情
60985,成文,成文法｜成文规定｜已成文
60986,亲笔,亲笔信｜亲笔签名｜亲笔题词
60987,扑灭,扑灭火源｜扑灭大火｜扑灭疫情
60988,灌木,灌木丛｜灌木林｜灌木植物
60989,请客,请客吃饭｜请客送礼｜请客买单
60990,恳求,恳求原谅｜恳求帮助｜恳求宽恕
60991,雕像,雕像艺术｜雕像作品｜雕像公园
60992,相看,相看两不厌｜相看无言｜相看泪眼
60993,取名,取名命名｜取名起名｜取名大全
60995,扎根,扎根基层｜扎根农村｜扎根土地
60996,日新月异,日新月异的变化｜日新月异的发展｜日新月异的进步
60997,葬礼,葬礼仪式｜葬礼服务｜葬礼现场
60999,养老金,养老金制度｜养老金发放｜养老金保险
61001,佛经,佛经诵读｜佛经研究｜佛经翻译
61002,总支,总支书记｜总支委员｜总支会议
61003,培植,培植苗木｜培植技术｜培植基地
61004,锅炉,锅炉房｜锅炉设备｜锅炉工人
61005,比比,比比皆是｜比比谁强｜比比看
61006,虚构,虚构故事｜虚构情节｜虚构人物
61007,麻油,麻油鸡｜麻油香味｜麻油拌面
61008,入睡,入睡困难｜入睡前｜入睡时间
61009,吊销,吊销执照｜吊销驾照｜吊销许可证
61010,傻瓜,傻瓜相机｜傻瓜操作｜傻瓜式
61011,税金,税金缴纳｜税金计算｜税金减免
61012,传闻,传闻消息｜传闻不断｜传闻属实
61013,费力,费力不讨好｜费力气｜费心神
61014,重灾,重灾区｜重灾地区｜重灾救援
61015,蒙古族,蒙古族文化｜蒙古族舞蹈｜蒙古族服饰
61016,泛指,泛指一般｜泛指所有｜泛指概念
61017,行政处罚,行政处罚决定｜行政处罚法｜行政处罚程序
61018,水污染,水污染治理｜水污染防治｜水污染问题
61020,远洋,远洋航行｜远洋贸易｜远洋渔业
61023,执勤,执勤警察｜执勤时间｜执勤任务
61025,款待,款待客人｜款待朋友｜款待贵宾
61029,马队,马队行进｜马队运输｜马队队长
61030,沉寂,沉寂多年｜沉寂无声｜沉寂夜晚
61032,荒谬,荒谬言论｜荒谬可笑｜荒谬绝伦
61033,说起来,说起来容易｜说起来话长｜说起来简单
61034,法家,法家思想｜法家学派｜法家代表人物
61035,下马,下马威｜下马看花｜下马停车
61036,微波,微波炉｜微波加热｜微波技术
61037,女郎,女郎打扮｜女郎形象｜女郎风采
61039,轮椅,轮椅使用者｜轮椅出行｜轮椅辅助
61040,分级,分级管理｜分级制度｜分级标准
61041,索取,索取资料｜索取信息｜索取回报
61042,祭祀,祭祀活动｜祭祀仪式｜祭祀祖先
61043,无几,寥寥无几｜所剩无几｜无几例外
61044,个位,个位数｜个位数字｜个位计算
61045,嫁接,嫁接技术｜嫁接果树｜嫁接方法
61046,鞭炮,鞭炮声｜鞭炮燃放｜鞭炮喜庆
61047,法理,法理研究｜法理依据｜法理分析
61048,说明书,说明书阅读｜说明书编写｜产品说明书
61052,低廉,低廉价格｜低廉成本｜低廉商品
61053,量子,量子力学｜量子物理｜量子计算
61054,印发,印发文件｜印发通知｜印发材料
61055,嘴角,嘴角上扬｜嘴角微笑｜嘴角流血
61057,病症,病症诊断｜病症治疗｜病症表现
61058,河畔,河畔散步｜河畔风光｜河畔小镇
61059,发电机,发电机设备｜发电机启动｜发电机维修
61060,夜色,夜色美丽｜夜色朦胧｜夜色深沉
61061,金字塔,金字塔结构｜金字塔形状｜埃及金字塔
61062,殊荣,殊荣获得｜殊荣称号｜殊荣表彰
61064,双拥,双拥工作｜双拥政策｜双拥活动
61065,巡视,巡视检查｜巡视组｜巡视工作
61066,每每,每每想起｜每每遇到｜每每如此
61067,广交,广交朋友｜广交会｜广交天下
61068,广电,广电总局｜广电网络｜广电行业
61070,营利,营利组织｜营利目的｜营利企业
61071,大妈,广场舞大妈｜大妈买菜｜大妈聊天
61072,亲朋,亲朋好友｜亲朋聚会｜亲朋来访
61073,间隔,间隔时间｜间隔距离｜间隔排列
61075,聘任,聘任合同｜聘任制度｜聘任教师
61076,寥寥,寥寥数语｜寥寥无几｜寥寥几人
61078,抢占,抢占市场｜抢占先机｜抢占资源
61079,富国,富国强兵｜富国富民｜富国政策
61080,保税区,保税区政策｜保税区仓库｜保税区贸易
61081,宽带,宽带网络｜宽带接入｜宽带速度
61082,镇定,镇定自若｜镇定剂｜镇定心神
61083,外销,外销产品｜外销市场｜外销订单
61084,陷阱,陷阱设置｜陷阱避免｜陷阱设计
61085,喝彩,喝彩声｜喝彩鼓掌｜热烈喝彩
61086,谋生,谋生手段｜谋生之路｜谋生困难
61087,潜心,潜心研究｜潜心学习｜潜心修炼
61088,射手,射手座｜射手球员｜射手技能
61090,雇用,雇用工人｜雇用合同｜雇用关系
61092,武林,武林高手｜武林传奇｜武林大会
61093,关照,关照他人｜关照照顾｜多多关照
61094,题写,题写碑文｜题写对联｜题写名字
61095,回扣,回扣问题｜回扣交易｜回扣现象
61096,工序,工序流程｜工序复杂｜工序简化
61097,瓦解,瓦解敌人｜瓦解组织｜土崩瓦解
61098,用计,用计谋｜用计取胜｜用计陷害
61099,素质教育,素质教育改革｜素质教育理念｜素质教育实施
61100,昌盛,昌盛时期｜昌盛繁荣｜国家昌盛
61102,管家,管家服务｜管家职责｜私人管家
61103,化纤,化纤面料｜化纤工业｜化纤产品
61104,改名,改名换姓｜改名申请｜改名决定
61105,硕果,硕果累累｜硕果仅存｜科研硕果
61107,雄伟,雄伟建筑｜雄伟壮观｜雄伟山峰
61108,驱使,驱使动力｜驱使前进｜受人驱使
61110,安琪儿,安琪儿形象｜安琪儿天使｜安琪儿故事
61111,科学性,科学性原则｜科学性研究｜科学性评价
61112,阳台,阳台种植｜阳台风景｜阳台装修
61113,郊外,郊外踏青｜郊外野餐｜郊外远足
61114,万岁,万岁万岁｜人民万岁｜祖国万岁
61115,主宰,主宰命运｜主宰世界｜主宰一切
61116,自大,自大狂妄｜自大无知｜骄傲自大
61117,火热,火热夏天｜火热激情｜火热场面
61118,电话会议,电话会议系统｜召开电话会议｜在线电话会议
61120,以人为本,以人为本理念｜以人为本管理｜以人为本思想
61121,联合政府,联合政府成立｜联合政府执政｜联合政府组成
61123,放量,放量上涨｜放量下跌｜成交量放量
61124,逼人,逼人太甚｜气势逼人｜寒气逼人
61125,偏远,偏远地区｜偏远山村｜地理位置偏远
61126,日均,日均收入｜日均产量｜日均访问量
61127,末期,末期癌症｜战争末期｜学期末期
61129,军备,军备竞赛｜军备控制｜军备扩张
61130,政治体制,政治体制改革｜政治体制完善｜政治体制建设
61131,实战,实战演练｜实战经验｜实战能力
61134,可想而知,可想而知结果｜可想而知难度｜可想而知影响
61135,下届,下届选举｜下届奥运会｜下届政府
61137,过热,经济过热｜市场过热｜投资过热
61138,收割,收割庄稼｜收割季节｜收割机
61139,推断,推断结论｜科学推断｜合理推断
61140,甜蜜,甜蜜爱情｜甜蜜生活｜甜蜜微笑
61141,搭建,搭建平台｜搭建帐篷｜搭建系统
61142,饱和,市场饱和｜饱和状态｜饱和度
61143,独裁,独裁统治｜独裁政权｜独裁者
61144,大本营,大本营基地｜总部大本营｜登山大本营
61145,不以为然,不以为然态度｜不以为然表情｜不以为然地说
61146,心得,学习心得｜心得体会｜读书心得
61147,失衡,心理失衡｜供需失衡｜生态失衡
61148,和议,和议达成｜和议条款｜和平和议
61149,弄虚作假,弄虚作假行为｜反对弄虚作假｜严禁弄虚作假
61150,停车场,停车场管理｜地下停车场｜停车场收费
61151,保护人,保护人权益｜儿童保护人｜法律保护人
61152,发病率,发病率统计｜疾病发病率｜降低发病率
61153,手足,手足之情｜亲如手足｜手足无措
61154,丛林,丛林法则｜丛林探险｜热带丛林
61155,女朋友,女朋友关系｜交女朋友｜我的女朋友
61156,来之不易,来之不易胜利｜来之不易机会｜幸福来之不易
61157,许诺,许诺承诺｜轻易许诺｜空头许诺
61158,致函,致函通知｜致函回复｜正式致函
61161,翻阅,翻阅书籍｜翻阅文件｜翻阅资料
61162,强制性,强制性规定｜强制性措施｜强制性要求
61163,形而上,形而上哲学｜形而上思考｜形而上问题
61164,见义勇为,见义勇为精神｜见义勇为行为｜见义勇为者
61165,非得,非得如此｜非得这样｜非得去吗
61166,到场,到场参加｜准时到场｜亲自到场
61168,估量,难以估量｜估量价值｜正确估量
61170,忘掉,忘掉烦恼｜忘掉过去｜忘掉痛苦
61171,选派,选派代表｜选派人员｜选派学生
61172,校舍,校舍建设｜校舍维修｜学校校舍
61173,生产方式,生产方式变革｜生产方式改进｜现代生产方式
61174,盘子,盘子餐具｜菜盘子｜大盘子
61175,断绝,断绝关系｜断绝来往｜断绝联系
61176,快步,快步行走｜快步跟上｜快步如飞
61179,增援,增援部队｜紧急增援｜兵力增援
61181,稀少,人口稀少｜资源稀少｜机会稀少
61182,圣人,圣人孔子｜古代圣人｜圣人教诲
61184,综合利用,综合利用资源｜综合利用技术｜废物综合利用
61185,母子,母子关系｜母子平安｜母子情深
61186,前卫,前卫艺术｜前卫思想｜前卫设计
61187,勋章,勋章授予｜荣誉勋章｜获得勋章
61188,不约而同,不约而同地说｜不约而同地笑｜不约而同地来
61189,残余,残余势力｜残余部分｜战争残余
61190,民居,传统民居｜民居建筑｜保护民居
61191,饭馆,饭馆吃饭｜小饭馆｜开饭馆
61192,工作日,工作日安排｜正常工作日｜五个工作日
61193,会当,会当凌绝顶｜会当努力｜会当成功
61194,主攻,主攻方向｜主攻手｜主攻目标
61195,税法,税法知识｜税法改革｜遵守税法
61196,对称,对称设计｜对称图形｜左右对称
61197,歌词,歌词创作｜歌词大意｜歌曲歌词
61198,报仇,报仇雪恨｜报仇计划｜为父报仇
61199,新婚,新婚夫妇｜新婚快乐｜新婚之夜
61200,饱满,精神饱满｜颗粒饱满｜饱满热情
61201,家子,一家子人｜穷家子｜好家子
61202,立功,立功受奖｜立功表现｜立大功
61203,尘土,尘土飞扬｜满是尘土｜扫除尘土
61204,天色,天色已晚｜天色渐暗｜看天色
61205,处女,处女作｜处女座｜处女膜
61208,真空,真空包装｜真空状态｜真空管
61209,核试验,核试验基地｜禁止核试验｜进行核试验
61210,剧增,人口剧增｜数量剧增｜剧增现象
61211,简要,简要说明｜简要介绍｜内容简要
61212,试探,试探性询问｜试探态度｜小心试探
61213,攻读,攻读学位｜攻读博士｜刻苦攻读
61214,课本,课本知识｜新课本｜语文课本
61215,勘察,勘察地形｜勘察现场｜地质勘察
61217,真实性,真实性核查｜保证真实性｜数据真实性
61218,分批,分批进行｜分批处理｜分批送达
61219,屠宰,屠宰场｜屠宰牲畜｜屠宰加工
61220,宝山,宝山区｜宝山钢铁｜宝山寺
61221,头皮,头皮发麻｜头皮屑｜挠头皮
61222,加倍,加倍努力｜加倍偿还｜加倍小心
61223,特种部队,特种部队训练｜特种部队作战｜精英特种部队
61224,环境监测,环境监测站｜环境监测数据｜环境监测系统
61225,装配,装配车间｜装配工艺｜装配完成
61226,惯性,惯性思维｜惯性作用｜物理惯性
61227,举手,举手发言｜举手投票｜举手示意
61228,直观,直观感受｜直观显示｜直观易懂
61229,彩虹,彩虹桥｜彩虹颜色｜雨后彩虹
61230,民主集中制,民主集中制原则｜民主集中制建设｜民主集中制组织
61231,通商,通商口岸｜通商贸易｜通商协议
61232,文史,文史资料｜文史研究｜文史知识
61233,宪兵,宪兵队｜宪兵司令｜宪兵巡逻
61234,虫害,虫害防治｜虫害控制｜虫害治理
61235,繁衍,繁衍后代｜繁衍生长｜繁衍不息
61236,芭蕾舞,芭蕾舞团｜芭蕾舞表演｜芭蕾舞演员
61237,猴子,猴子爬树｜猴子玩耍｜猴子摘桃
61238,招待所,招待所住宿｜招待所服务｜招待所管理
61240,小车,小车驾驶｜小车停放｜小车维修
61242,给以,给以支持｜给以帮助｜给以机会
61244,金矿,金矿开采｜金矿资源｜金矿勘探
61245,错综,错综复杂｜错综关系｜错综交织
61246,星光,星光灿烂｜星光闪烁｜星光闪耀
61247,到访,到访客人｜到访时间｜到访地点
61249,推选,推选代表｜推选候选人｜推选过程
61251,基石,基石作用｜基石地位｜基石建设
61252,电灯,电灯开关｜电灯照明｜电灯维修
61253,苗族,苗族文化｜苗族服饰｜苗族节日
61254,受阻,受阻情况｜受阻原因｜受阻影响
61255,中坚,中坚力量｜中坚分子｜中坚作用
61256,锣鼓,锣鼓喧天｜锣鼓表演｜锣鼓队
61257,信奉,信奉宗教｜信奉真理｜信奉原则
61258,山口,山口组｜山口地形｜山口防御
61259,流转,流转资金｜流转过程｜流转速度
61260,麻痹,麻痹大意｜麻痹神经｜麻痹状态
61261,诗文,诗文创作｜诗文欣赏｜诗文选集
61262,恭敬,恭敬态度｜恭敬行礼｜恭敬待人
61264,击剑,击剑运动｜击剑比赛｜击剑选手
61265,酋长,酋长部落｜酋长权力｜酋长制度
61266,商议,商议事情｜商议结果｜商议过程
61268,天体,天体物理｜天体运动｜天体观测
61269,暗自,暗自高兴｜暗自伤心｜暗自决定
61270,电源,电源开关｜电源供应｜电源线
61271,收成,收成好坏｜收成季节｜收成情况
61272,好汉,好汉做事｜好汉英雄｜好汉气概
61273,庸俗,庸俗文化｜庸俗趣味｜庸俗行为
61276,应运而生,应运而起｜应运而兴
