definition_id,hanzi,pinyin,pos,definition_1,definition_2,better
815511,层次,céng cì,名词,(说话、作文)内容的次序,内容或结构的排列顺序,2
815512,层次,céng cì,名词,相属的各级机构,隶属关系的各级机构,2
815513,层次,céng cì,名词,同一事物由于大小、高低等不同而形成的区别,因大小、高低等差异形成的等级,2
74211,居,jū,动词,住,长期在某地生活,2
74212,居,jū,名词,住的地方;住所,住的地方;住所,1
74213,居,jū,动词,在(某种位置),处于某个位置,2
74214,居,jū,动词,当;任,担任某种职位,2
74215,居,jū,动词,积蓄;存,积累或储存,2
74216,居,jū,动词,停留;固定,停留不动,2
74217,居,jū,名词,用作某些商店的名称(多为饭馆),用于某些商店（多为餐馆）的名称,2
74218,居,jū,名词,(Jū)姓。,姓氏,2
893611,居住,jū zhù,动词,较长时期地住在一个地方,长期在某地生活,2
719911,居然,jū rán,副词,表示出乎意料;竟然,出乎意料地,2
719912,居然,jū rán,副词,表示明白清楚;显然,明显地,2
163411,屈,qū,动词,弯曲;使弯曲,使弯曲,2
163412,屈,qū,动词,屈服;使屈服,屈服于压力,2
163413,屈,qū,形容词,理亏,理由不充分,2
163414,屈,qū,形容词,委屈;冤枉,受到不公平对待,2
163415,屈,qū,名词,(Qū)姓。,姓氏,2
2060034,屈戌儿,qū xū r,名词,门窗上的环纽、搭扣,门窗上的环扣,2
938211,屈服,qū fú,动词,"对外来的压力妥协让步,放弃斗争",对外来压力让步,2
322413,屉,tì,名词,抽屉,抽屉的方言说法,1
2045311,屉子,tì zi,名词,"扁平的盛器,成套的屉子大小相等,可以一层层整齐地叠起来。",可叠放的扁平容器,2
2045312,屉子,tì zi,名词,"某些床或椅子的架子上可以取下的部分,一般用棕绳、藤皮、钢丝等编成。",床或椅子的可拆卸部分,2
2045313,屉子,tì zi,名词,抽屉。,抽屉的方言说法,1
138911,届,jiè,动词,到(时候),到达某个时间点,1
138912,届,jiè,量词,"略同于‘次’,用于定期的会议或毕业的班级等",用于定期会议或毕业班级的计量单位,2
82811,屋,wū,名词,房子,供人居住的建筑物,2
766111,屋子,wū zi,名词,房间,房屋内的独立空间,2
2012511,屌,diǎo,名词,男性生殖器的俗称。,男性生殖器的俗称,2
315311,屎,shǐ,名词,从肛门出来的排泄物;粪,粪便,2
315312,屎,shǐ,名词,眼睛、耳朵等器官里分泌出来的东西,眼睛、耳朵等器官里分泌出来的东西,1
2013711,屎壳郎,shǐ ke làng,名词,蜣螂。,蜣螂的方言说法,2
169811,屏,bǐng,动词,抑止(呼吸),控制呼吸,2
169812,屏,bǐng,动词,除去;排除,排除或放弃,2
169821,屏,bīng,形容词,[屏营](bīngyíng)形容惶恐的样子(多用于奏章、书札,形容惶恐的样子,2
169831,屏,píng,名词,屏风,用于遮挡的家具,1
169833,屏,píng,动词,遮挡,遮蔽或保护,2
928011,屏障,píng zhàng,名词,像屏风那样遮挡着的东西(多指山岭、岛屿等),起遮挡作用的自然或人工物体,2
928012,屏障,píng zhàng,动词,遮挡着,提供保护或遮挡,2
497211,屐,jī,名词,木头鞋,木制的鞋子,1
497212,屐,jī,名词,泛指鞋,泛指各种鞋子,1
254811,屑,xiè,名词,碎末,细小的碎片,2
254812,屑,xiè,形容词,琐碎,琐碎不重要,2
254813,屑,xiè,动词,认为值得(做),认为值得做,2
15011,展,zhǎn,动词,张开;放开,打开或铺开,2
15012,展,zhǎn,动词,施展,充分发挥能力,2
15013,展,zhǎn,动词,展缓,展缓,1
15014,展,zhǎn,名词,展览,展览,1
15015,展,zhǎn,名词,(Zhǎn)姓。,(Zhǎn)姓。,1
783311,展开,zhǎn kāi,动词,张开;铺开,张开;铺开,1
783312,展开,zhǎn kāi,动词,大规模地进行,大规模地进行,1
1013711,展望,zhǎn wàng,动词,往远处看;往将来看,往远处看;往将来看,1
1013712,展望,zhǎn wàng,名词,对事物发展前途的预测,对事物发展前途的预测,1
1013811,展现,zhǎn xiàn,动词,显现出;展示,显现出;展示,1
1013611,展示,zhǎn shì,动词,清楚地摆出来;明显地表现出来,清楚地摆出来;明显地表现出来,1
783411,展览,zhǎn lǎn,名词,陈列出来供人观看,陈列出来供人观看,1
485511,屙,ē,动词,排泄(大小便),排泄(大小便),1
51511,属,shǔ,名词,类别,类别,1
51512,属,shǔ,名词,"生物学中把同一科的生物群按照彼此相似的程度再分为不同的群,叫做属,如猫科有猫属、虎属等,禾本科有稻属、小麦属、燕麦属等。属以下为种。","生物学中把同一科的生物群按照彼此相似的程度再分为不同的群,叫做属,如猫科有猫属、虎属等,禾本科有稻属、小麦属、燕麦属等。属以下为种。",1
51513,属,shǔ,动词,隶属,隶属,1
51514,属,shǔ,动词,归属,归属,1
51515,属,shǔ,名词,家属;亲属,家属;亲属,1
51516,属,shǔ,动词,系;是,系;是,1
51517,属,shǔ,动词,用十二属相记生年,用十二属相记生年,1
51521,属,zhǔ,动词,连缀;连续,连缀;连续,1
51522,属,zhǔ,动词,(意念)集中在一点,(意念)集中在一点,1
754611,属于,shǔ yú,动词,归某一方面或为某方所有,归某一方面或为某方所有,1
241411,屠,tú,动词,宰杀(牲畜),宰杀(牲畜),1
241412,屠,tú,动词,屠杀,屠杀,1
241413,屠,tú,名词,(Tú)姓。,(Tú)姓。,1
276311,屡,lǚ,副词,屡次,屡次,1
911211,屡次,lǚ cì,副词,一次又一次,一次又一次,1
522211,屣,xǐ,名词,鞋,鞋,1
210811,履,lǚ,名词,鞋,鞋,1
210812,履,lǚ,动词,踩;走,踩;走,1
210813,履,lǚ,名词,脚步,脚步,1
210814,履,lǚ,动词,履行,履行,1
911311,履行,lǚ xíng,动词,实践(自己答应做的或应该做的事),实践(自己答应做的或应该做的事),1
247221,屯,tún,动词,聚集;储存,聚集;储存,1
247222,屯,tún,动词,(军队)驻扎,(军队)驻扎,1
247223,屯,tún,名词,村庄(多用于村庄名,村庄(多用于村庄名,1
21211,山,shān,名词,地面形成的高耸的部分,地面形成的高耸的部分,1
21212,山,shān,名词,形状像山的东西,形状像山的东西,1
21213,山,shān,名词,蚕蔟,蚕蔟,1
21214,山,shān,名词,指山墙,指山墙,1
21215,山,shān,名词,(Shān)姓。,(Shān)姓。,1
2014211,山桐子,shān tóng zǐ,名词,"落叶乔木,叶子卵形,圆锥花序,花黄绿色,有香气,浆果球形,红色或红褐色。木材可以制器具。","落叶乔木,叶子卵形,圆锥花序,花黄绿色,有香气,浆果球形,红色或红褐色。木材可以制器具。",1
2021411,山楂,shān zhā,名词,"落叶乔木,叶子近于卵形,有三至五裂片,花白色。果实球形,比山里红略小,深红色,有小斑点,味酸,可以吃,也可入药。","落叶乔木,叶子近于卵形,有三至五裂片,花白色。果实球形,比山里红略小,深红色,有小斑点,味酸,可以吃,也可入药。",1
2021412,山楂,shān zhā,名词,这种植物的果实。,这种植物的果实。,1
2031311,山毛榉,shān máo jǔ,名词,"落叶乔木,高可达二十多米,叶子卵形或长椭圆形,花萼有丝状的毛,结坚果。木材可做铁道枕木。","落叶乔木,高可达二十多米,叶子卵形或长椭圆形,花萼有丝状的毛,结坚果。木材可做铁道枕木。",1
945411,山脉,shān mài,名词,"成行列的群山,山势起伏,向一定方向延展,好像脉络似的,所以叫做山脉。","成行列的群山,山势起伏,向一定方向延展,好像脉络似的,所以叫做山脉。",1
359212,屹,gē,名词,小土丘。,小土丘。,1
359221,屹,yì,形容词,山峰高耸的样子,山峰高耸的样子,1
296011,屿,yǔ,名词,小岛,小岛,1
76811,岁,suì,名词,年,年,1
76812,岁,suì,量词,表示年龄的单位,表示年龄的单位,1
76813,岁,suì,名词,指时间,表示时间的单位，指一年,2
76814,岁,suì,名词,年成,指一年的收成,2
961611,岁月,suì yuè,名词,年月,泛指时间，通常指较长的年月,2
219611,岂,qǐ,副词,表示反问,用于反问，表示“难道”或“怎么”,2
931411,岂有此理,qǐ yǒu cǐ lǐ,其他,哪有这样的道理(对不合情理的事表示气愤,表示对不合理的事情感到气愤，意为“哪有这样的道理”,2
403011,岌,jí,形容词,山高的样子。,形容山势高耸的样子,2
357811,岐,qí,名词,"岐山(Qíshān),地名,在陕西。",岐山，地名，位于陕西省,2
357813,岐,qí,名词,(Qí)姓。,姓氏,2
356511,岑,cén,名词,小而高的山。,小而高的山,2
356512,岑,cén,名词,崖岸。,陡峭的崖岸,2
356513,岑,cén,名词,(Cén)姓。,姓氏,2
294311,岔,chà,名词,分歧的;由主干分出来的(道路),分歧的;由主干分出来的(道路),1
294312,岔,chà,动词,离开原来的方向而偏到一边儿,偏离原来的方向,2
294314,岔,chà,动词,"错开时间,避免冲突",错开时间以避免冲突,2
294316,岔,chà,动词,(嗓音)失常,（方言）嗓音失常,2
164313,岗,gǎng,名词,岗位;岗哨,守卫的岗位或哨所,2
855611,岗位,gǎng wèi,名词,"原指军警守卫的处所,现泛指职位",原指军警守卫的处所，现泛指职位,2
545811,岘,xiàn,名词,"岘山,山名,在湖北。",岘山，山名，位于湖北省,2
505211,岙,ào,名词,浙江、福建等沿海一带称山间平地(多用于地名),浙江、福建等地对山间平地的称呼（多用于地名）,2
330611,岚,lán,名词,山里的雾气,山间的雾气,2
107911,岛,dǎo,名词,海洋里被水环绕、面积比大陆小的陆地。也指湖里、江河里被水环绕的陆地。,被水环绕的陆地，面积小于大陆,2
833411,岛屿,dǎo yǔ,名词,岛(总称)。,岛的总称,2
521711,岢,kě,名词,"岢岚(Kělán),地名,在山西。",岢岚，地名，位于山西省,2
548611,岣,gǒu,名词,"岣嵝(Gǒulǒu),山名,就是衡山,在湖南。",岣嵝，山名，即衡山，位于湖南省,2
138011,岩,yán,名词,岩石,构成地壳的坚硬矿物集合体,2
138012,岩,yán,名词,岩石突起而成的山峰,由岩石突起的山峰,2
995211,岩石,yán shí,名词,"构成地壳的矿物的集合体,分为火成岩、沉积岩和变质岩三类。",构成地壳的矿物集合体，分为火成岩、沉积岩和变质岩三类,2
466411,岫,xiù,名词,山洞,山洞,1
466412,岫,xiù,名词,山,山峰,2
519511,岬,jiǎ,名词,岬角(多用于地名,岬角（多用于地名）,1
519512,岬,jiǎ,名词,两山之间。,两山之间的狭窄通道,2
170311,岭,lǐng,名词,顶上有路可通行的山,顶上有路可通行的山,1
170312,岭,lǐng,名词,高大的山脉,高大的山脉,1
170313,岭,lǐng,名词,专指大庾岭等五岭,特指大庾岭等五岭,2
323111,岱,dài,名词,泰山的别称。,泰山的别称,2
222511,岳,yuè,名词,高大的山,高大的山,1
222512,岳,yuè,名词,称妻的父母及伯父、叔父,妻子的父母及伯父、叔父,2
222513,岳,yuè,名词,(Yuè)姓。,姓氏,2
1009111,岳父,yuè fù,名词,妻子的父亲。,妻子的父亲,2
394111,岷,mín,名词,"岷山,山名,在四川、甘肃交界的地方。",岷山，山名，位于四川与甘肃交界处,2
394112,岷,mín,名词,"岷江,水名,在四川。",岷江，水名，位于四川省,2
116311,岸,àn,名词,江、河、湖、海等水边的陆地,江河湖海等水边的陆地,2
116312,岸,àn,形容词,高大,形容高大,2
116313,岸,àn,形容词,高傲,形容高傲,2
2060553,岿然,kuī rán,形容词,高大独立的样子,形容高大独立的样子,2
541011,峁,mǎo,名词,中国西北地区称顶部浑圆、斜坡较陡的黄土丘陵。,中国西北地区对顶部浑圆、斜坡较陡的黄土丘陵的称呼,2
551511,峄,yì,名词,"峄山,山名,在山东。",峄山，山名，位于山东省,2
467711,峒,dòng,名词,山洞(多用于地名),山洞（多用于地名）,2
467721,峒,tóng,名词,"崆峒(Kōngtóng),山名,在甘肃。又岛名,在山东。",崆峒，山名，位于甘肃；亦为岛名，位于山东,2
343111,峙,shì,名词,"繁峙(Fánshì),地名,在山西。",繁峙，地名，位于山西省,2
343121,峙,zhì,动词,耸立;屹(yì)立,高耸直立,1
216411,峡,xiá,名词,两山夹水的地方(多用于地名,两山之间的水道（多用于地名）,2
981011,峡谷,xiá gǔ,名词,"河流经过的深而狭窄的山谷,两旁有峭壁。",两侧有陡峭山壁的狭窄山谷,1
549811,峤,qiáo,形容词,山尖而高。,山峰高耸尖锐,2
549821,峤,jiào,名词,山道。,山间小路,2
461711,峥,zhēng,形容词,高峻,山势高峻,2
461712,峥,zhēng,形容词,才气、品格等超越寻常;不平凡,（比喻）才华或品格出众,2
2060057,峥嵘,zhēng róng,形容词,山势高峻；比喻才气等超越寻常,山势高峻；比喻才华出众,2
339311,峦,luán,名词,山(多指连绵的),连绵的山峰,2
311211,峨,é,形容词,高,高大,2
325711,峪,yù,名词,山谷(多用于地名,山谷（多用于地名）,2
294011,峭,qiào,形容词,山势又高又陡,山势又高又陡,1
294012,峭,qiào,形容词,严厉,（比喻）严厉,2
145611,峰,fēng,名词,山的突出的尖顶,山顶的尖顶,1
145612,峰,fēng,名词,形状像山峰的事物,山峰形状的事物,1
145613,峰,fēng,量词,用于骆驼,（量词）用于骆驼,2
238311,峻,jùn,形容词,(山)高大,山势高大,2
238312,峻,jùn,形容词,严厉,严厉,1
481511,崂,láo,名词,"崂山,山名,在山东。",崂山（山东的山名）,2
489311,崃,lái,名词,"邛崃(Qiónglái),山名,在四川。",邛崃（四川的山名）,2
137811,崇,chóng,形容词,高,高大,2
137812,崇,chóng,动词,重视;尊敬,尊敬重视,2
137813,崇,chóng,名词,(Chóng)姓。,姓氏,2
823211,崇拜,chóng bài,动词,尊敬钦佩,尊敬钦佩,1
823411,崇敬,chóng jìng,动词,推崇尊敬,推崇尊敬,1
823311,崇高,chóng gāo,形容词,最高的;最高尚的,高尚伟大,2
309811,崎,qí,形容词,倾斜;不平坦,道路不平,2
2020811,崎岖,qí qū,形容词,形容山路不平,山路不平,1
237112,崔,cuī,名词,(Cuī)姓。,姓氏,2
2015511,崔巍,cuī wēi,形容词,(山、建筑物)高大雄伟。,高大雄伟,2
217711,崖,yá,名词,山石或高地的陡立的侧面,陡峭的山壁,2
217712,崖,yá,名词,边际,边界,2
363111,崛,jué,动词,崛起。,突然兴起,2
251411,崩,bēng,动词,倒塌;崩裂,倒塌,1
251412,崩,bēng,动词,破裂,破裂,1
251413,崩,bēng,动词,崩裂的东西击中,被崩裂物击中,2
251414,崩,bēng,动词,枪毙。,枪毙,1
251415,崩,bēng,动词,君主时代称帝王死,帝王去世,2
803511,崩溃,bēng kuì,动词,完全破坏;垮台(多指国家政治、经济、军事等,彻底垮台（多指国家体系）,2
265611,崭,zhǎn,形容词,高峻;高出。,高耸险峻,2
265612,崭,zhǎn,形容词,优异;好,（方言）优秀,2
1013911,崭新,zhǎn xīn,形容词,极新;簇新,全新,2
454711,崮,gù,名词,"四周陡峭,顶上较平的山。多用于地名",平顶陡峭的山（多用于地名）,2
434911,崴,wēi,形容词,[崴嵬](wēiwéi)形容山高。,山势高耸,2
434921,崴,wǎi,形容词,山路不平。,山路不平,1
434922,崴,wǎi,名词,崴子(用于地名,用于地名,2
434923,崴,wǎi,动词,(脚)扭伤,扭伤（脚）,2
315011,崽,zǎi,名词,儿子。,儿子,1
315012,崽,zǎi,名词,男青年,年轻男子,2
491711,嵇,jī,名词,姓。,姓氏,2
504411,嵊,shèng,名词,"嵊州(Shèngzhōu),地名,在浙江。",嵊州（Shèngzhōu），浙江省的一个地名。,2
477811,嵋,méi,名词,峨嵋，山名，在四川。,峨嵋（Éméi），四川省的一座山名。,2
