definition_id,pinyin_id,definition_sn,definition_cn,definition_en,definition_img,ref_pinyin_id,pos
119211,11921,1,争论或说明观点,debate,,,动词
119311,11931,1,茶，一种常绿灌木，其嫩叶可制成茶叶。,tea plant,,,名词
119312,11931,2,用茶叶制成的饮料。,tea beverage,,,名词
119313,11931,3,古时指聘礼，多用茶。,betrothal gift (traditionally tea),,,名词
119314,11931,4,茶色，深棕色。,dark brown,,,形容词
119315,11931,5,某些饮料的名称。,names of certain beverages,,,名词
119316,11931,6,油茶树。,oil-tea camellia,,,名词
119317,11931,7,山茶。,camellia,,,名词
119411,11941,1,迷信中的亡灵,ghost,,,名词
119412,11941,2,对不良之人的蔑称,devil,,,名词
119413,11941,3,形容行为隐秘、不光明正大,stealthy; clandestine,,,形容词
119414,11941,4,指不可告人的阴谋或不正当行为,sinister plot; dirty trick,,,名词
119415,11941,5,形容事物恶劣或糟糕（仅作定语使用）,terrible; awful (attributive only),,,形容词
119416,11941,6,形容小孩或动物聪明机灵,clever; smart (usually of children or animals),,,形容词
119417,11941,7,古代天文学二十八宿之一,"Gui, one of the 28 lunar constellations",,,名词
119511,11951,1,睡眠时产生的幻象活动,dream,,,名词
119512,11951,2,做梦,dream (v.),,,动词
119513,11951,3,比喻不切实际的幻想,fantasy,,,名词
119611,11961,1,穿过；连通,pierce,,,动词
119612,11961,2,连接贯通,link,,,动词
119613,11961,3,古代货币单位，一千枚铜钱串在一起为一贯,"ancient monetary unit, a string of 1,000 copper coins",,,名词
119614,11961,4,家族世代居住的地方,ancestral home,,,名词
119615,11961,5,先例；惯例,precedent; convention,,,名词
119616,11961,6,姓氏,surname,,,名词
119711,11971,1,结构完整的文章。,article,,,名词
119811,11981,1,将女子许配给某人,to marry off a woman,,,动词
119821,11982,1,已婚男子的配偶,wife,,,名词
119911,11991,1,指横向距离大或范围广,wide,,,形容词
119912,11991,2,指物体的横向距离,width,,,名词
119913,11991,3,指放松或减轻,relax,,,动词
119914,11991,4,指待人宽容或不严厉,lenient,,,形容词
119915,11991,5,指经济宽裕或生活舒适,well-off,,,形容词
119916,11991,6,用作姓氏,a surname,,,名词
120011,12001,1,支撑身体和行走的肢体部分,leg,,,名词
120013,12001,3,腌制过的猪腿,ham,,,名词
120111,12011,1,用于切割的金属工具,knife,,,名词
120112,12011,2,形状类似刀的物品,blade,,,名词
120113,12011,3,纸张计量单位（100张）,ream,,,量词
120114,12011,4,姓氏,surname,,,名词
120311,12031,1,液体或气体中成分多，密度大（与“淡”相对）,dense; thick,,,形容词
120312,12031,2,程度深,strong; intense,,,形容词
120411,12041,1,跳,leap,,,动词
120511,12051,1,用脚踩踏,tread,,,动词
120512,12051,2,有节奏地跳动,skip,,,动词
120611,12061,1,用水等液体清洁物体,wash,,,动词
120612,12061,2,基督教入教仪式,baptism,,,名词
120613,12061,3,消除冤屈,redress,,,动词
120614,12061,4,彻底清除,eliminate,,,动词
120615,12061,5,彻底掠夺或屠杀,plunder,,,动词
120616,12061,6,照片显影处理,develop,,,动词
120617,12061,7,清除录音录像,erase,,,动词
120618,12061,8,整理牌局准备继续,shuffle,,,动词
120619,12061,9,清洗毛笔的容器,brush washer,,,名词
120621,12062,1,姓氏。,a surname,,,名词
120711,12071,1,书本；书籍。,book,,,名词
120712,12071,2,古代书籍以卷轴形式保存，后指书籍的分册或部分。,volume; scroll,,,名词
120714,12071,4,机关存档的文件。,file; archive,,,名词
120721,12072,1,将物体弯曲或包裹成圆筒形。,roll up,,,动词
120722,12072,2,强大的力量将物体裹挟或掀起。,sweep away,,,动词
120811,12081,1,欲望,desire,,,名词
120812,12081,2,想要；希望,want,,,动词
120813,12081,3,需要,need,,,动词
120814,12081,4,即将,about to,,,副词
120913,12091,3,用于计量烟量的单位,measure word for pipe smoking,,,量词
121011,12101,1,给予奖励或财物以示鼓励,reward,,,动词
121012,12101,2,作为奖励给予的物品或钱财,reward,,,名词
121013,12101,3,姓氏,surname,,,名词
121014,12101,4,以愉悦的心情观看或品味,appreciate,,,动词
121015,12101,5,认可并欣赏他人的才能或价值,recognize,,,动词
121111,12111,1,感到伤心,sad,,,形容词
121112,12111,2,同情他人的不幸,compassion,,,动词
121211,12121,1,强有力。,strong,,,形容词
121224,12122,4,趣味。,interest,,,名词
121311,12131,1,形容人反应迟钝或愚笨,stupid; dull,,,形容词
121312,12131,2,莽撞;粗野,rash; rude,,,形容词
121313,12131,3,周朝诸侯国名，位于今山东曲阜,State of Lu,,,名词
121314,12131,4,山东省的别称,another name for Shandong,,,名词
121315,12131,5,姓氏,a surname,,,名词
121411,12141,1,给予支持或协助,assist,,,动词
121412,12141,2,表达钦佩或认可,praise,,,动词
121413,12141,3,古代赞美性文体,eulogy,,,名词
121511,12151,1,姓氏,surname,,,名词
121512,12151,2,已婚妇女的称呼（冠夫姓）,née,,,名词
121513,12151,3,对专家名人的尊称,title for experts,,,名词
121514,12151,4,用于亲属称谓后,kinship suffix,,,名词
121611,12161,1,水流或事物合并。,converge,,,动词
121612,12161,2,将事物集中到一起。,gather; assemble,,,动词
121613,12161,3,聚集形成的集合体。,collection,,,名词
121614,12161,4,通过金融机构转移资金。,remit; transfer money,,,动词
121615,12161,5,外国货币的统称。,foreign currency,,,名词
121711,12171,1,物体留下的痕迹。,trace,,,名词
121712,12171,2,前人遗留的建筑或物品。,remains,,,名词
121713,12171,3,行为或表现的痕迹。,sign,,,名词
121811,12181,1,竞争；争夺,compete,,,动词
121812,12181,2,强而有力,strong,,,形容词
121911,12191,1,酒醉、麻醉或昏迷后神志恢复正常状态,regain consciousness; sober up; come to,,,动词
121912,12191,2,"睡眠状态结束,大脑皮层恢复兴奋状态。也指尚未入睡",be awake; wake up,,,动词
121913,12191,3,"指和(huó)好面团后,放一会儿,使面团软硬均匀。",keep dough till it becomes soft and even,,,动词
121914,12191,4,醒悟;觉悟,become conscious; clear in mind,,,动词
121915,12191,5,明显;清楚,be striking; eye-catching,,,形容词
122011,12201,1,破而分开;破成两部分或几部分,split,,,动词
122012,12201,2,植物边缘的深缺口,notch,,,名词
122021,12202,1,方言：向两边分开,split open,,,动词
122111,12211,1,将开着的物体合拢。,close,,,动词
122112,12211,2,使通道或孔洞被堵住。,block,,,动词
122113,12211,3,使活动或过程终止。,stop,,,动词
122114,12211,4,姓氏用字。,a surname,,,名词
122211,12221,1,形容树木众多,wooded,,,形容词
122212,12221,2,密集或繁多,dense,,,形容词
122213,12221,3,阴暗,gloomy,,,形容词
122311,12231,1,人体躯干中部，胯骨以上肋骨以下的部位,waist,,,名词
122312,12231,2,裤子的腰部,waistband,,,名词
122313,12231,3,衣兜或腰包,pocket,,,名词
122314,12231,4,物体的中间部分,middle,,,名词
122315,12231,5,地形中间狭窄如腰的部位,waist-like terrain,,,名词
122316,12231,6,姓氏,surname,,,名词
122411,12241,1,吸引铁、镍等金属的性能,magnetism,,,名词
122511,12251,1,含有较多水分（与“干”相对）。,wet,,,形容词
122611,12261,1,聚集,gather; assemble,,,动词
122711,12271,1,哥哥,elder brother,,,名词
122712,12271,2,同辈年长的男性亲属,elder male relative,,,名词
122713,12271,3,对男性朋友的尊称,courteous address for male friends,,,名词
122811,12281,1,缓慢地,slowly,,,副词
122812,12281,2,姓氏,surname,,,名词
122911,12291,1,通过加热提纯或强化物质,refine,,,动词
122912,12291,2,焚烧,burn,,,动词
122913,12291,3,"用心琢磨,使词句简洁优美",polish,,,动词
123011,12301,1,协商后制定（条约、计划等）,formulate,,,动词
123012,12301,2,预先约定,subscribe,,,动词
123013,12301,3,改正文字错误,correct,,,动词
123014,12301,4,装订,bind,,,动词
123111,12311,1,河流。,river,,,名词
123112,12311,2,平地；平野。,flat land; plain,,,名词
123113,12311,3,指四川省。,Sichuan Province,,,名词
123211,12321,1,合拢嘴唇用力出气,blow,,,动词
123212,12321,2,吹奏乐器,play,,,动词
123213,12321,3,气流流动或冲击,flow,,,动词
123214,12321,4,夸大其词,boast,,,动词
123215,12321,5,过分赞扬,flatter,,,动词
123216,12321,6,事情失败或关系破裂,fail,,,动词
123311,12331,1,遮盖或覆盖。,cover,,,动词
123312,12331,2,遭受或承受。,suffer,,,动词
123313,12331,3,无知或未开化的状态。,ignorance,,,名词
123314,12331,4,姓氏。,a surname,,,名词
123321,12332,1,指蒙古族。,Mongol,,,名词
123331,12333,1,欺骗,deceive,,,动词
123332,12333,2,胡乱猜测。,guess wildly,,,动词
123333,12333,3,昏迷或神志不清。,unconscious,,,动词
123411,12341,1,人体躯干的一部分，位于颈部和腹部之间。,chest,,,名词
123412,12341,2,指内心或思想（与思想、见识、气量等相关）。,mind,,,名词
123511,12351,1,周代诸侯国名，位于今陕西凤翔一带。,ancient state,,,名词
123512,12351,2,姓氏。,a surname,,,名词
123521,12352,1,召集；召唤,summon,,,动词
123522,12352,2,傣族姓氏,Dai surname,,,名词
123523,12352,3,寺庙（多用于内蒙古地名）,temple (often in Inner Mongolian place names),,,名词
123612,12361,2,陪同；一起进行活动。,accompany,,,动词
123711,12371,1,步行,walk,,,动词
123712,12371,2,空的,bare,,,形容词
123713,12371,3,仅此而已，没有其他,merely,,,副词
123714,12371,4,白白地，没有效果地,in vain,,,副词
123715,12371,5,姓氏,surname,,,名词
123716,12371,6,跟随师傅学习的人,apprentice,,,名词
123717,12371,7,信仰某种宗教的人,follower,,,名词
123718,12371,8,同一派系的人（贬义）,faction member (derog.),,,名词
123719,12371,9,某种类型的人（贬义）,certain type of person (derog.),,,名词
123720,12371,10,刑罚的一种,imprisonment,,,名词
123812,12381,2,宽度,width; breadth,,,名词
123911,12391,1,医治,treat,,,动词
124011,12401,1,液体或气体成分稀少。,dilute; thin,,,形容词
124012,12401,2,味道不浓或不咸。,bland; tasteless,,,形容词
124013,12401,3,颜色浅或不深。,light; pale,,,形容词
124014,12401,4,态度冷淡或不热心。,indifferent; cold,,,形容词
124015,12401,5,生意不景气。,slack; sluggish,,,形容词
124016,12401,6,无关紧要或无意义。,trivial; unimportant,,,形容词
124111,12411,1,奖励;夸奖,reward; praise; commend; encourage; put a premium on,,,动词
124112,12411,2,为了鼓励或表扬而给予的荣誉或财物等,honour or material reward given as an incentive or in recognition; award; prize; bonus; reward; encouragement,,,名词
124211,12421,1,人的举止容貌,demeanor,,,名词
124212,12421,2,正式的礼节程序,ceremony,,,名词
124213,12421,3,馈赠物品,gift,,,名词
124214,12421,4,衷心向往,yearn for,,,动词
124215,12421,5,姓氏,surname,,,名词
124216,12421,6,用于测量、观察等的工具或设备,instrument,,,形容词
124311,12431,1,圆形小颗粒，多指珍珠,bead,,,名词
124411,12441,1,本指丝的头。,end of a silk thread;,,,名词
124412,12441,2,残余,vestiges of sth.; remnants,,,名词
124413,12441,3,指心情、思想等,mental or emotional state; mood,,,名词
124414,12441,4,事业;功业,task; cause; undertaking,,,名词
124415,12441,5,(Xù)姓。,a surname,,,名词
124511,12451,1,姓氏。,a surname,,,名词
124611,12461,1,家畜，肉用动物,pig,,,名词
124711,12471,1,药剂;制剂,pharmaceutical or other chemical preparation,,,名词
124712,12471,2,指某些起化学作用或物理作用的物质,substance which produces a chemical or physical action,,,名词
124714,12471,4,〈量词classifier〉用于若干味药配合起来的汤药,dose; decoction of medicinal ingredients,,,量词
124811,12481,1,探望交谈,visit,,,动词
124812,12481,2,调查;寻求,investigate,,,动词
124911,12491,1,家养犬科动物，嗅觉听觉灵敏，用途广泛,dog,,,名词
125011,12501,1,用手轻触或移动物体,touch,,,动词
125012,12501,2,用手探寻物品,grope,,,动词
125013,12501,3,尝试了解或尝试做某事,explore,,,动词
125014,12501,4,在黑暗中或陌生环境中行动,grope,,,动词
125111,12511,1,快步行走,hasten,,,动词
125112,12511,2,趋向；归向,tend towards,,,动词
125113,12511,3,鹅或蛇伸头咬人,snap at,,,动词
125211,12521,1,周代诸侯国，位于今河南商丘地区,Song State,,,名词
125212,12521,2,中国历史朝代（960-1279）,Song Dynasty,,,名词
125213,12521,3,中文姓氏,surname,,,名词
125214,12521,4,响度计量单位，1宋=1000毫宋,sone,,,名词
125311,12531,1,身体前倾靠在物体上,lean over,,,动词
125312,12531,2,高度或位置下降,subside,,,动词
125313,12531,3,隐蔽不让人发现,hide,,,动词
125314,12531,4,夏季最热的三个时段,dog days,,,名词
125315,12531,5,被迫承认或接受,yield,,,动词
125316,12531,6,使对方屈服,subdue,,,动词
125317,12531,7,姓氏,surname,,,名词
125318,12531,8,电压单位“伏特”的简称,volt,,,名词
125411,12541,1,草棉和木棉的统称,cotton,,,名词
125413,12541,3,类似棉花的絮状物,floss,,,名词
125511,12551,1,害怕；畏惧,fear,,,动词
125512,12551,2,使害怕,terrify,,,动词
125513,12551,3,恐怕（表示估计或担心）,perhaps,,,副词
125611,12561,1,反刍类哺乳动物，如山羊、绵羊等,sheep,,,名词
125612,12561,2,姓氏,surname,,,名词
125711,12571,1,非金属元素，符号C，用于工业和医药,carbon,,,名词
125811,12581,1,阻隔；分开,separate; partition,,,动词
125812,12581,2,间隔；距离,interval; distance,,,名词
125911,12591,1,捕鱼捉鸟的器具,net,,,名词
125912,12591,2,网状物,mesh,,,名词
125913,12591,3,网状系统,network,,,名词
125914,12591,4,用网捕捉,catch with net,,,动词
125915,12591,5,笼罩,envelop,,,动词
126011,12601,1,力量或气势强大,fierce,,,形容词
126012,12601,2,突然地,suddenly,,,副词
126013,12601,3,集中用力,exert force,,,动词
126111,12611,1,昆虫、爬行动物或人四肢着地移动,crawl,,,动词
126112,12611,2,攀登山体或物体,climb,,,动词
126113,12611,3,从躺卧状态起身,get up,,,动词
126211,12621,1,原因,reason,,,名词
126212,12621,2,因为；为了,because,,,连词
126213,12621,3,命中注定的机遇,fate,,,名词
126214,12621,4,顺着；沿着,along,,,动词
126215,12621,5,边,edge,,,名词
126311,12631,1,一年生或二年生草本植物，子实可磨面粉、制糖或酿酒，是中国北方主要粮食作物。包括小麦、大麦、黑麦、燕麦等。,"wheat; cereal grass cultivated in northern China, including wheat, barley, rye, oat, etc.",,,名词
126312,12631,2,特指小麦。,specifically refers to wheat,,,名词
126313,12631,3,姓氏。,a surname,,,名词
126314,12631,4,麦克斯韦的简称。,abbreviation for 麦克斯韦 (maxwell),,,名词
126411,12641,1,储存物品的建筑物,warehouse,,,名词
126412,12641,2,姓氏,surname,,,名词
126413,12641,3,库仑的简称,coulomb,,,名词
126511,12651,1,口腔分泌的液体。,saliva,,,名词
126512,12651,2,皮肤排出的液体。,sweat,,,名词
126513,12651,3,使湿润。,moisten,,,动词
126514,12651,4,船只停靠的码头。,ferry,,,名词
126611,12661,1,从旁观察；监督。,supervise,,,动词
126612,12661,2,牢狱,prison,,,名词
126621,12662,1,古代官署名。,ancient office,,,名词
126622,12662,2,姓氏。,a surname,,,名词
126711,12671,1,一种清凉香草，可药用,mint,,,名词
126721,12672,1,厚度小,thin,,,形容词
126722,12672,2,情感冷淡,cold,,,形容词
126723,12672,3,浓度低,weak,,,形容词
126724,12672,4,土地贫瘠,infertile,,,形容词
