rank,hanzi,pinyin,ref_hanzi,ref_pinyin,pos,definition,example
77,点,diǎn,,,动,用笔等加上点子,点 一个点 儿
77,点,diǎn,,,动,用笔等加上点子,用笔圈圈 点 点
77,点,diǎn,,,动,用笔等加上点子,画龙 点 睛
77,点,diǎn,,,动,⇒ 装饰；衬托,点 缀
77,点,diǎn,,,动,⇒ 装饰；衬托,点 染
77,点,diǎn,,,动,⇒ 装饰；衬托,装 点
77,点,diǎn,,,动,⇒ 指定所要求的,点 菜
77,点,diǎn,,,动,⇒ 指定所要求的,点 歌
77,点,diǎn,,,动,⇒ 指定所要求的,点 戏
77,点,diǎn,,,动,⇒ 逐个查对,把数 儿 点 清楚
77,点,diǎn,,,动,⇒ 逐个查对,盘 点
77,点,diǎn,,,动,⇒ 逐个查对,点 钱
77,点,diǎn,,,动,⇒ 刚一接触就立即离开,蜻蜓 点 水
77,点,diǎn,,,动,⇒ 刚一接触就立即离开,点 穴
77,点,diǎn,,,,⇛动头向下稍垂后又很快抬起,点 了 点 头
77,点,diǎn,,,动,指点；提示,话不 点 不明
77,点,diǎn,,,动,指点；提示,点 拨
77,点,diǎn,,,,⇛动引燃,点 火
77,点,diǎn,,,,⇛动引燃,点 爆竹
77,点,diǎn,,,,⇛ 踮 现在一般写作“踮”,
77,点,diǎn,,,名,小滴的液体,雨 点 儿
77,点,diǎn,,,动,使液体滴下,点 眼药
77,点,diǎn,,,动,使液体滴下,点 卤
77,点,diǎn,,,动,⇒ 点种（zhòng）,点 玉米
77,点,diǎn,,,动,⇒ 点种（zhòng）,种瓜 点 豆
77,点,diǎn,,,名,⇒ 金属制的响器，形如小铜鼓。古代用来报时或在奏乐时敲击以显示节拍，后用来报时或召集群众,
77,点,diǎn,,,名,节奏；节拍,锣鼓 点 儿
77,点,diǎn,,,名,节奏；节拍,步 点
77,点,diǎn,,,量,⇒ 古代夜间计时单位，一夜分五更，一更分五点,三更三 点
77,点,diǎn,,,,量用于时间，1昼夜的1/24,上午10 点
77,点,diǎn,,,,量用于时间，1昼夜的1/24,19 点 30分
77,点,diǎn,,,名,指规定的时间,火车误 点 了
77,点,diǎn,,,名,指规定的时间,踩着 点 儿 来的（指一会 儿 也不早来） 。
77,点,diǎn,,,名,数学上指没有长、宽、高而只有位置的几何图形,交 点
77,点,diǎn,,,名,⇒ 一定的位置或限度,起 点
77,点,diǎn,,,名,⇒ 一定的位置或限度,沸 点
77,点,diǎn,,,名,⇒ 特定的地方,商业网 点
77,点,diǎn,,,名,⇒ 特定的地方,设 点 布防
77,点,diǎn,,,名,事物特定的部分或方面,特 点
77,点,diǎn,,,名,事物特定的部分或方面,重 点
77,点,diǎn,,,名,事物特定的部分或方面,优 点
77,点,diǎn,,,,量用于事项,下面谈三 点 意见
77,点,diǎn,,,名,指小数点，数学上表示小数的符号，如3.1416读“三点一四一六”,
77,点,diǎn,,,量,表示少量,一 点 儿 小事
77,点,diǎn,,,量,表示少量,手里还有 点 儿 钱
77,点,diǎn,,,动,吃少量的食物解饿,点 饥
77,点,diǎn,,,名,点心,糕 点
77,点,diǎn,,,名,点心,名 点
77,点,diǎn,,,名,点心,茶 点
78,业,yè,,,名,学业,毕 业
78,业,yè,,,名,学业,肄 业
78,业,yè,,,名,学业,课 业
78,业,yè,,,名,学业,受 业
78,业,yè,,,名,职业,务农为 业
78,业,yè,,,名,职业,不务正 业
78,业,yè,,,名,职业,就 业
78,业,yè,,,名,职业,业 余
78,业,yè,,,名,⇒ 行（háng）业,各行各 业
78,业,yè,,,名,⇒ 行（háng）业,手工 业
78,业,yè,,,名,⇒ 行（háng）业,运输 业
78,业,yè,,,动,〈文〉从事某种职业,业 农
78,业,yè,,,动,〈文〉从事某种职业,业 医
78,业,yè,,,名,⇒ 事业,创 业
78,业,yè,,,名,⇒ 事业,功 业
78,业,yè,,,名,⇒ 事业,基 业
78,业,yè,,,名,⇒ 事业,业 绩
78,业,yè,,,名,财产,家大 业 大
78,业,yè,,,名,财产,产 业
78,业,yè,,,名,财产,家 业
78,业,yè,,,名,财产,业 主
78,业,yè,,,副,表示动作行为已经完成，相当于“已经”,业 已完工
78,业,yè,,,副,表示动作行为已经完成，相当于“已经”,业 经核实
78,业,yè,,,名,○ 姓,
78,业,yè,,,名,佛教把人的一切行为、言语、思想都称为业，分别叫身业、口业、意业；业又包括善恶两方面，通常指缘分或罪孽,业 缘
78,业,yè,,,名,佛教把人的一切行为、言语、思想都称为业，分别叫身业、口业、意业；业又包括善恶两方面，通常指缘分或罪孽,业 障
78,业,yè,,,名,佛教把人的一切行为、言语、思想都称为业，分别叫身业、口业、意业；业又包括善恶两方面，通常指缘分或罪孽,解冤洗 业
79,方,fāng,,,名,直角四边形或六面都是直角四边形的立体,桌面是 方 的
79,方,fāng,,,名,直角四边形或六面都是直角四边形的立体,长 方
79,方,fāng,,,名,直角四边形或六面都是直角四边形的立体,方 砖
79,方,fāng,,,名,地方；地区,一 方 水土养一 方 人
79,方,fāng,,,名,地方；地区,方 言
79,方,fāng,,,名,地方；地区,远 方
79,方,fāng,,,名,方向,东 方
79,方,fāng,,,名,方向,四面八 方
79,方,fāng,,,名,方面,敌我双 方
79,方,fāng,,,名,方面,对 方
79,方,fāng,,,名,〈文〉法度；准则,万邦之 方
79,方,fāng,,,名,方法,引导有 方
79,方,fāng,,,名,方法,千 方 百计
79,方,fāng,,,形,正直,品格端 方
79,方,fāng,,,名,指药方,处 方
79,方,fāng,,,名,指药方,偏 方 儿
79,方,fāng,,,名,方术,方 士
79,方,fāng,,,名,数学上把一个数的自乘称方 ⑪ → 量 用于方形的东西,两 方 印章
79,方,fāng,,,名,数学上把一个数的自乘称方 ⑪ → 量 用于方形的东西,一 方 砚台
79,方,fāng,,,名,数学上把一个数的自乘称方 平方或立方的简称，现在多指平方米或立方米,铺沥青路面100 方
79,方,fāng,,,名,数学上把一个数的自乘称方 平方或立方的简称，现在多指平方米或立方米,3 方 木料
79,方,fāng,,,名,数学上把一个数的自乘称方 ⑫ → 副 正,来日 方 长
79,方,fāng,,,名,数学上把一个数的自乘称方 ⑫ → 副 正,方 兴未艾
79,方,fāng,,,名,数学上把一个数的自乘称方 始；才,如梦 方 醒
79,方,fāng,,,名,数学上把一个数的自乘称方 始；才,年 方 十八
79,方,fāng,,,名,○ 姓,
80,进,jìn,,,动,向上移动；向前移动（跟“退”相对）,又 进 了一步
80,进,jìn,,,动,向上移动；向前移动（跟“退”相对）,不 进 则退
80,进,jìn,,,动,向上移动；向前移动（跟“退”相对）,前 进
80,进,jìn,,,动,向上移动；向前移动（跟“退”相对）,推 进
80,进,jìn,,,动,向上移动；向前移动（跟“退”相对）,进 化
80,进,jìn,,,动,呈上；奉上,进 言
80,进,jìn,,,动,呈上；奉上,进 献
80,进,jìn,,,动,由外边到里边（跟“出”相对）,队伍 进 村了
80,进,jìn,,,动,由外边到里边（跟“出”相对）,进 门
80,进,jìn,,,动,由外边到里边（跟“出”相对）,进 驻
80,进,jìn,,,动,⇒ 接纳；收入,商店 进 了一批货
80,进,jìn,,,动,⇒ 接纳；收入,我们单位今年不 进 人
80,进,jìn,,,动,⇒ 接纳；收入,进 款
80,进,jìn,,,动,⇒ 用在动词后，表示动作由外到里,走 进 大厅
80,进,jìn,,,动,⇒ 用在动词后，表示动作由外到里,住 进 新楼
80,进,jìn,,,动,⇒ 用在动词后，表示动作由外到里,引 进 新技术
80,进,jìn,,,量,⇒ 宅子里的房屋由外到里有几排的，一排叫一进,这宅子一共3 进 ，每 进 都是5间 。
81,主,zhǔ,,,名,拥有权力或财产的人；处于支配地位的人,当家作 主
81,主,zhǔ,,,名,拥有权力或财产的人；处于支配地位的人,君 主
81,主,zhǔ,,,名,拥有权力或财产的人；处于支配地位的人,房 主
81,主,zhǔ,,,名,拥有权力或财产的人；处于支配地位的人,物 主
81,主,zhǔ,,,名,旧时占有奴隶或使用仆役的人,奴隶 主
81,主,zhǔ,,,名,旧时占有奴隶或使用仆役的人,主 仆
81,主,zhǔ,,,名,邀请并接待客人的人（跟“宾” “客”相对）,喧宾夺 主
81,主,zhǔ,,,名,邀请并接待客人的人（跟“宾” “客”相对）,东道 主
81,主,zhǔ,,,名,邀请并接待客人的人（跟“宾” “客”相对）,宾 主
81,主,zhǔ,,,动,主持；负主要责任,主 考
81,主,zhǔ,,,动,主持；负主要责任,主 唱
81,主,zhǔ,,,动,主张；决定,主 战
81,主,zhǔ,,,动,主张；决定,婚姻自 主
81,主,zhǔ,,,名,⇒ 主见；见解,心里没 主
81,主,zhǔ,,,名,⇒ 主见；见解,主 意
81,主,zhǔ,,,动,⇒ 预示出现某种结果,早霞 主 雨，晚霞 主 晴 。
81,主,zhǔ,,,形,⇒ 自身的；出于自身的,主 观
81,主,zhǔ,,,形,⇒ 自身的；出于自身的,主 动
81,主,zhǔ,,,形,⇒ 自身的；出于自身的,主 见
81,主,zhǔ,,,名,当事人,失 主
81,主,zhǔ,,,名,当事人,卖 主 儿
81,主,zhǔ,,,名,基督教、犹太教等对所信仰的神的称呼,
81,主,zhǔ,,,形,最基本的；最重要的,主 力
81,主,zhǔ,,,形,最基本的；最重要的,主 食
81,主,zhǔ,,,形,最基本的；最重要的,主 将
81,主,zhǔ,,,名,○ 姓,
82,动,dòng,,,动,（人或事物）改变原来的位置或状态,躺着不 动
82,动,dòng,,,动,（人或事物）改变原来的位置或状态,地 动 山摇
82,动,dòng,,,动,（人或事物）改变原来的位置或状态,萌 动
82,动,dòng,,,动,使改变原来的位置或状态,谁 动 过桌子上的书?
82,动,dòng,,,动,使改变原来的位置或状态,兴师 动 众
82,动,dòng,,,动,使改变原来的位置或状态,改 动
82,动,dòng,,,动,⇒ 使用；使活动,大 动 干戈
82,动,dòng,,,动,⇒ 使用；使活动,动 笔
82,动,dòng,,,动,⇒ 使用；使活动,动 脑筋
82,动,dòng,,,动,⇒ 触动；使情感起变化、有反应,无 动 于衷
82,动,dòng,,,动,⇒ 触动；使情感起变化、有反应,动 情
82,动,dòng,,,动,⇒ 触动；使情感起变化、有反应,动 人
82,动,dòng,,,动,⇒ 触动；使情感起变化、有反应,动 怒
82,动,dòng,,,动,行动；为实现一定意图而进行活动,大家都 动 起来，事情就好办了
82,动,dòng,,,动,行动；为实现一定意图而进行活动,闻风而 动
82,动,dòng,,,副,常常；往往,动 以万计
82,动,dòng,,,副,常常；往往,动 辄得咎
82,动,dòng,,,形,能活动的；可以变动的,动 物
82,动,dòng,,,形,能活动的；可以变动的,动 态
82,动,dòng,,,形,能活动的；可以变动的,动 产
82,动,dòng,,,动,〈口〉吃,不 动 荤腥
83,与,yù,,,动,参加,参 与
83,与,yù,,,动,参加,与 会代表
83,与,yǔ,,,动,给（gěi）①,交 与 本人
83,与,yǔ,,,动,给（gěi）①,与 人方便
83,与,yǔ,,,动,〈文〉交往；亲近,彼此相 与
83,与,yǔ,,,动,〈文〉交往；亲近,与 国（友邦）
83,与,yǔ,,,介,引进动作行为有关的对象，相当于“跟” “同”,与 朋友约定
83,与,yǔ,,,介,引进动作行为有关的对象，相当于“跟” “同”,与 坏人作斗争
83,与,yǔ,,,,连连接词性相同的词或结构相近的短语，表示并列或选择关系，相当于“和” “或”,工人 与 农民
83,与,yǔ,,,,连连接词性相同的词或结构相近的短语，表示并列或选择关系，相当于“和” “或”,伟大 与 渺小
83,与,yǔ,,,,连连接词性相同的词或结构相近的短语，表示并列或选择关系，相当于“和” “或”,考虑行 与 不行
84,样,yàng,,,名,物体的形状,样 式
84,样,yàng,,,名,物体的形状,模 样
84,样,yàng,,,名,用来作标准的东西,样 品
84,样,yàng,,,名,用来作标准的东西,榜 样
84,样,yàng,,,量,用于事物的种类,两 样 货色
84,样,yàng,,,量,用于事物的种类,三 样 菜
84,样,yàng,,,名,人的模样或神情,几年没见，你一点 儿 没变 样 儿
84,样,yàng,,,名,人的模样或神情,瞧他那 样 儿 ，真叫人恶心 。
84,样,yàng,,,名,事物发展的情况或趋势,看 样 儿 今天要下雨
84,样,yàng,,,名,事物发展的情况或趋势,照这 样 儿 ，这场球非输不可 。
85,月,yuè,,,名,月亮；月球,花好 月 圆
85,月,yuè,,,名,月亮；月球,披星戴 月
85,月,yuè,,,名,月亮；月球,月 光
85,月,yuè,,,名,月亮；月球,月 食
85,月,yuè,,,名,月亮；月球,新 月
85,月,yuè,,,名,计时单位，一年分为十二个月,三个 月
85,月,yuè,,,名,计时单位，一年分为十二个月,正（zhēng） 月
85,月,yuè,,,名,计时单位，一年分为十二个月,腊 月
85,月,yuè,,,名,计时单位，一年分为十二个月,闰 月
85,月,yuè,,,名,计时单位，一年分为十二个月,月 刊
85,月,yuè,,,名,计时单位，一年分为十二个月,月 薪
85,月,yuè,,,名,计时单位，一年分为十二个月,月 息
85,月,yuè,,,形,形状像月亮那样圆的,月 琴
85,月,yuè,,,形,形状像月亮那样圆的,月 饼
86,法,fǎ,,,名,国家制定的法律、法令等的总称,奉公守 法
86,法,fǎ,,,名,国家制定的法律、法令等的总称,宪 法
86,法,fǎ,,,名,国家制定的法律、法令等的总称,婚姻 法
86,法,fǎ,,,名,标准；模式；常理,不足为 法
86,法,fǎ,,,名,标准；模式；常理,法 则
86,法,fǎ,,,名,标准；模式；常理,语 法
86,法,fǎ,,,名,⇒ 办法；方式,这事没 法 办
86,法,fǎ,,,名,⇒ 办法；方式,方 法
86,法,fǎ,,,动,⇒ 仿效；学习（别人的优点）,效 法
86,法,fǎ,,,动,⇒ 仿效；学习（别人的优点）,师 法 古人
86,法,fǎ,,,形,合法的；守法的（用在否定副词之后）,非 法 收入
86,法,fǎ,,,形,合法的；守法的（用在否定副词之后）,不 法 分子
86,法,fǎ,,,名,指佛教的教义、规范；佛法,现身说 法
86,法,fǎ,,,名,指佛教的教义、规范；佛法,做 法 事
86,法,fǎ,,,名,指僧道等画符念咒之类的手段,
86,法,fǎ,,,名,○ 姓,
86,法,fǎ,,,量,法拉的简称,
86,法,fǎ,,,名,○ 指法国,
87,民,mín,,,名,以劳动群众为主体的社会基本成员,为国为 民
87,民,mín,,,名,以劳动群众为主体的社会基本成员,人 民
87,民,mín,,,名,以劳动群众为主体的社会基本成员,国 民
87,民,mín,,,名,民间,民 歌
87,民,mín,,,名,民间,民 俗
87,民,mín,,,名,民间,民 情
87,民,mín,,,名,指某个民族的人,汉 民
87,民,mín,,,名,指某个民族的人,回 民
87,民,mín,,,名,指某个民族的人,藏 民
87,民,mín,,,名,从事某种工作或具有某种特殊身份的人,农 民
87,民,mín,,,名,从事某种工作或具有某种特殊身份的人,牧 民
87,民,mín,,,名,从事某种工作或具有某种特殊身份的人,渔 民
87,民,mín,,,名,从事某种工作或具有某种特殊身份的人,侨 民
87,民,mín,,,名,从事某种工作或具有某种特殊身份的人,难 民
87,民,mín,,,名,从事某种工作或具有某种特殊身份的人,网 民
87,民,mín,,,名,非军人；非军事的,军 民 一家
87,民,mín,,,名,非军人；非军事的,民 航
88,等,děng,,,形,（程度或数量等）相同,大小相 等
88,等,děng,,,形,（程度或数量等）相同,等 温
88,等,děng,,,形,（程度或数量等）相同,等 速
88,等,děng,,,名,等级；级别,分成几 等
88,等,děng,,,名,等级；级别,上 等
88,等,děng,,,名,称小量贵重物品和药材的衡器。现在一般写作“戥”,
88,等,děng,,,名,种；类,居然有这 等 事
88,等,děng,,,名,种；类,此 等 人不可交
88,等,děng,,,名,〈文〉用在某些人称代词或指人的名词之后，表示复数,我 等
88,等,děng,,,名,〈文〉用在某些人称代词或指人的名词之后，表示复数,公 等
88,等,děng,,,,助表示列举未尽（可以叠用）,英、法 等 西欧国家
88,等,děng,,,,助表示列举未尽（可以叠用）,比赛项目包括田径、游泳、球类 等 等 。
88,等,děng,,,,助列举之后用来煞尾，后面常有前列各项的总计数,梅、尚、程、荀 等 四大名旦 。
