definition_id,hanzi,pinyin,pos,definition_cn,example_1,example_2,DS,QW
117116,抱,bào,动词,心怀（想法或意见）,青年人都抱着远大的理想，努力奋斗。,他一直抱着侥幸心理，结果错过了最佳时机。,2,1
117117,抱,bào,量词,（量词）两臂合围的量,他扛着一抱草，走进了院子。,院子里那棵古树树干粗得要两抱才能围住。,2,1
117311,拍,pāi,动词,用手掌轻击,孩子们在操场上开心地拍球。,他生气地拍了拍桌子，吓得大家都不敢说话。,2,1
117314,拍,pāi,动词,用摄影机把人、物的形象照在底片上,导演正在现场拍电影，气氛紧张而有序。,摄影师正在为模特拍摄一组时尚大片。,2,1
117315,拍,pāi,动词,发送电报,他急忙去邮局拍电报，通知家人。,记者迅速拍发了一篇关于地震的紧急报道。,2,1
117511,缓,huǎn,形容词,迟;慢,他的动作显得有些迟缓。,老人拄着拐杖，迈着缓慢的步子走在公园的小路上。,2,1
117512,缓,huǎn,动词,延迟,这件事可以缓办，不用着急。,由于天气原因，运动会不得不缓期举行。,2,1
117611,横,héng,形容词,与地面平行的方向,这幅书法作品挂在横额上非常合适。,工人们正在把一根粗大的横梁架在屋顶上。,2,1
117613,横,héng,形容词,从左到右或从右到左的方向,这篇文章是横写的，看起来很特别。,这幅书法作品的横笔画写得特别有力道。,2,1
117615,横,héng,动词,使物体横向放置,把扁担横过来，这样更方便搬运。,他用力一推，把倒在地上的自行车横了过来。,2,1
117621,横,hèng,形容词,粗暴无理,他的态度十分蛮横，让人难以接受。,他说话总是横声横气的，让人很不舒服。,2,1
117811,督,dū,动词,监督指挥。,将军亲自到前线督战，确保战斗胜利。,总经理亲自督战，确保新产品按时上市。,2,1
117911,莫,mò,代词,无指代词（没有人/物）,听到这个好消息，大家莫不欣喜万分。,莫道君行早，更有早行人。,2,1
117913,莫,mò,副词,禁止副词,孩子摔倒了，母亲连忙说：“莫哭，没事的。”,莫要轻信陌生人的花言巧语。,2,1
117914,莫,mò,副词,表示推测或反问的副词,他今天没来上课，莫非是生病了？,莫非这就是传说中的世外桃源？,2,1
118111,尖,jiān,形容词,末端尖锐,把铅笔削尖了才能更好地书写。,铅笔的尖端已经磨得很钝了，需要削一削。,2,1
118112,尖,jiān,形容词,声音高而刺耳,他的声音尖声尖气，让人听了很不舒服。,小女孩用尖细的嗓音唱着童谣，十分悦耳。,2,1
118114,尖,jiān,动词,提高嗓音,她尖着嗓子喊，声音传得很远。,她故意尖着嗓子说话，听起来很不自然。,2,1
118311,倍,bèi,数词,与原数相等的数,二的五倍是十。,今年的产量比去年增加了一倍，达到了历史新高。,1,2
119315,茶,chá,名词,某些饮料的名称。,她点了一杯奶茶，坐在窗边慢慢品尝。,每天早上，爷爷都会泡一壶清香四溢的龙井茶。,2,1
119614,贯,guàn,名词,家族世代居住的地方,请填写您的籍贯，以便我们更好地了解您的背景。,我们家族世代贯居江南，已有三百多年历史了。,1,2
119615,贯,guàn,名词,先例；惯例,尽管环境变化很大，但他一仍旧贯，保持着原来的生活习惯。,这种做法虽无明文规定，但早有成例可循。,1,2
119821,妻,qī,名词,已婚男子的配偶,夫妻之间应该相互理解和支持，这样才能共同面对生活的挑战。,他的妻子是一位温柔贤惠的幼儿园老师。,2,1
119911,宽,kuān,形容词,指横向距离大或范围广,宽银幕电影让观众能够更身临其境地感受故事情节。,这条新建的高速公路比旧路宽了两倍有余。,1,2
119913,宽,kuān,动词,指放松或减轻,银行给了他一个月的宽限，让他有时间筹措资金还清贷款。,政府决定宽限小微企业三个月的税款缴纳期限。,2,1
119914,宽,kuān,形容词,指待人宽容或不严厉,宽容是一种美德，它能让人与人之间的关系更加和谐。,法官考虑到他是初犯，给予了宽大处理。,2,1
120011,腿,tuǐ,名词,支撑身体和行走的肢体部分,经过锻炼，他的大腿肌肉变得非常结实。,长跑运动员的腿部肌肉特别发达有力。,2,1
120111,刀,dāo,名词,用于切割的金属工具,厨师用菜刀熟练地切着蔬菜。,厨师熟练地用刀将萝卜切成细丝。,2,1
120411,跃,yuè,动词,跳,孩子们在草地上欢快地跳跃着。,羚羊轻松跃过两米高的栅栏，消失在草原深处。,2,1
120511,蹈,dǎo,动词,用脚踩踏,为了完成任务，他愿意赴汤蹈火。,战士们冒着枪林弹雨，蹈火赴汤也在所不辞。,2,1
120512,蹈,dǎo,动词,有节奏地跳动,舞蹈演员在舞台上展示了优美的舞姿。,庆典上人们欢欣鼓舞，手舞足蹈地庆祝胜利。,1,2
120611,洗,xǐ,动词,用水等液体清洁物体,每天早晨，他都会洗脸并整理好自己的仪容。,她仔细地用温水洗去了丝绸旗袍上的红酒渍。,2,1
120614,洗,xǐ,动词,彻底清除,清洗工作完成后，整个房间焕然一新。,她用清水仔细地洗去了蔬菜上的泥土。,2,1
120616,洗,xǐ,动词,照片显影处理,摄影师正在暗房里洗胶卷，以显影照片。,摄影师正在暗房里冲洗昨天拍摄的胶卷。,2,1
120617,洗,xǐ,动词,清除录音录像,那段录音已经洗了，无法再恢复原始内容。,由于录音质量太差，我们不得不把磁带洗掉重录。,2,1
120618,洗,xǐ,动词,整理牌局准备继续,他把扑克牌洗牌后开始发牌。,每轮结束后，玩家需要把牌洗匀再进行下一局。,2,1
120721,卷,juǎn,动词,将物体弯曲或包裹成圆筒形。,为了通风，她把竹帘子卷起来挂在窗边。,奶奶熟练地把面团卷成一个个小馒头。,2,1
120722,卷,juǎn,动词,强大的力量将物体裹挟或掀起。,突然间，风卷着雨点劈面打来，让人猝不及防。,龙卷风所到之处，树木都被连根卷起。,2,1
120812,欲,yù,动词,想要；希望,在这次座谈会上，大家都可以畅所欲言。,他欲言又止的样子引起了大家的好奇。,2,1
120813,欲,yù,动词,需要,古人云：“胆欲大而心欲细。”这是为人处世的重要原则。,这个项目欲速则不达，我们需要耐心筹划。,2,1
120913,袋,dài,量词,用于计量烟量的单位,爷爷悠闲地抽了一袋烟。,老爷爷每天都要抽上两三袋旱烟才觉得满足。,2,1
121011,赏,shǎng,动词,给予奖励或财物以示鼓励,管理者应该做到有赏有罚，以激励员工的积极性。,皇帝赏赐给功臣黄金千两以表彰其功绩。,2,1
121014,赏,shǎng,动词,以愉悦的心情观看或品味,中秋之夜，全家人一起赏月。,周末我们全家去公园赏花，春天的景色真美。,2,1
121111,悲,bēi,形容词,感到伤心,听到这个消息，她感到无比悲痛。,听到这个悲伤的消息，大家都忍不住流下了眼泪。,2,1
121211,劲,jìng,形容词,强有力。,他以强劲的实力赢得了比赛。,这位运动员的劲力十足，轻松打破了世界纪录。,2,1
121312,鲁,lǔ,形容词,莽撞;粗野,他的粗鲁行为让人难以接受。,这孩子太鲁了，说话做事都不考虑后果。,2,1
121411,赞,zàn,动词,给予支持或协助,公司决定赞助这次公益活动。,在朋友的赞助下，他终于实现了创业的梦想。,2,1
121413,赞,zàn,名词,古代赞美性文体,这幅画的像赞写得十分传神。,这篇赞文详细描述了英雄的事迹，读来令人感动。,2,1
121613,汇,huì,名词,聚集形成的集合体。,学习一门语言需要掌握大量词汇。,这本词典是多年研究成果的汇。,1,2
121614,汇,huì,动词,通过金融机构转移资金。,她通过电汇的方式将钱转给了国外的亲友。,我需要去银行汇一笔钱给外地的家人。,2,1
121712,迹,jì,名词,前人遗留的建筑或物品。,这座古迹吸引了无数游客前来参观。,这座古城保留了许多历史遗迹。,2,1
121812,竞,jìng,形容词,强而有力,南风不竞，导致气温持续偏低。,这位将军带领的军队竞勇善战。,2,1
122112,闭,bì,动词,使通道或孔洞被堵住。,潜水时需要学会如何闭气。,下水道堵塞了，水流不出去。,1,2
122113,闭,bì,动词,使活动或过程终止。,会议将在今天下午闭会。,会议结束后，主持人宣布闭会。,2,1
122213,森,sēn,形容词,阴暗,这间老房子显得十分阴森，让人感到不寒而栗。,深夜的竹林显得格外森冷，让人不寒而栗。,1,2
122311,腰,yāo,名词,人体躯干中部，胯骨以上肋骨以下的部位,他弯腰捡起了地上的书本。,她跳舞时扭伤了腰，现在需要卧床休息。,2,1
122314,腰,yāo,名词,物体的中间部分,他们停在了山腰的一处平台上休息。,这座山的腰部长满了茂密的灌木丛。,2,1
122912,炼,liàn,动词,焚烧,农民们正在炼山，为下一季的耕种做准备。,钢铁厂里的工人每天都要炼钢，把铁矿石变成有用的钢材。,2,1
123412,胸,xiōng,名词,指内心或思想（与思想、见识、气量等相关）。,心胸宽广的人更容易获得别人的尊重。,他胸怀宽广，从不与人斤斤计较。,1,2
123711,徒,tú,动词,步行,他们选择徒步穿越这片森林。,古代的信使常常徒步行走了数百里传递消息。,1,2
123712,徒,tú,形容词,空的,他徒手攀上了那座陡峭的岩壁。,没有证据的指控只是徒托空言，毫无意义。,1,2
123812,幅,fú,名词,宽度,这次价格调整的幅度超出了预期。,这幅画的宽度刚好适合挂在客厅的墙上。,1,2
125312,伏,fú,动词,高度或位置下降,山峦起伏，景色壮丽得让人屏息。,海浪一波接一波地伏下去，又涌上来。,1,2
125911,网,wǎng,名词,捕鱼捉鸟的器具,一张网撒向湖面，希望能捕到更多的鱼。,渔民们正在河边修补破损的渔网，准备明天的捕鱼工作。,2,1
126011,猛,měng,形容词,力量或气势强大,他的勇猛在战场上赢得了所有人的尊敬。,台风来临时，猛烈的狂风把大树都连根拔起了。,2,1
126111,爬,pá,动词,昆虫、爬行动物或人四肢着地移动,一只蝎子爬进了墙缝，让人感到十分害怕。,小乌龟慢慢地爬过沙滩，留下一串小小的脚印。,2,1
126211,缘,yuán,名词,原因,这件事的缘由其实很简单，只是大家没有沟通清楚。,他无缘无故地发脾气，让大家都感到莫名其妙。,2,1
126214,缘,yuán,动词,顺着；沿着,我们沿着溪流缘溪而行，欣赏着沿途的美景。,我们沿着溪流缘岸而行，欣赏两岸美丽的自然风光。,2,1
126611,监,jiān,动词,从旁观察；监督。,监考老师认真地巡视着考场，确保考试公平进行。,老师站在教室后面监看学生们考试，防止作弊。,2,1
126911,旋,xuán,动词,绕中心转动。,舞者在舞台上旋绕着，展现出优美的舞姿。,落叶在秋风中旋转着飘向地面。,2,1
126915,旋,xuán,副词,不久；很快。,入场券旋即发完。,他刚出门，旋又折返回来拿钥匙。,2,1
126921,旋,xuàn,形容词,转动的；旋转的。,一阵旋风刮过，地上的落叶被卷上了天空。,这个陀螺旋转得飞快，几乎看不清它的轮廓。,2,1
126924,旋,xuàn,副词,临时（做）。,他总是旋用旋买，从不囤积物品。,他临时旋了个主意，决定改道而行。,1,2
127011,贫,pín,形容词,穷(跟‘富’相对),贫农的生活十分艰苦，但他们依然努力耕种。,这个村庄非常贫困，许多孩子上不起学。,2,1
127113,罢,bà,动词,完成,吃罢晚饭，一家人围坐在一起聊天。,会议终于罢了，大家纷纷离开会议室。,1,2
127215,穷,qióng,形容词,极端,那些穷凶极恶的歹徒最终被绳之以法。,他的行为穷凶极恶，引起了公众的强烈谴责。,2,1
127312,乏,fá,形容词,疲劳；困倦,经过一天的劳累工作，他感到全身疲乏无力。,长途跋涉后，他感到十分疲乏，需要好好休息。,2,1
127412,挑,tiǎo,动词,用细长物拨动,他正在挑火（拨开炉灶的盖火，露出火苗），准备烧水。,她用针挑出了扎在手指上的小刺。,2,1
127423,挑,tiāo,动词,用扁担等工具将物品挂在两端，用肩膀扛起搬运,这位农民每天都要挑担，将蔬菜运到市场去卖。,农民用扁担挑着两筐蔬菜去市场卖。,2,1
127512,废,fèi,形容词,荒芜;衰败,这座废园经过修缮后，重新焕发了生机。,战争过后，这座城市变得一片废墟。,2,1
127513,废,fèi,形容词,失去原有用途的,他说了一堆废话，完全没有切中要害。,这些废弃的电子产品对环境造成了严重污染。,2,1
127711,耗,hào,动词,逐渐减少或消耗,点灯耗油是过去农村常见的生活场景。,这台老式空调耗电量很大，每个月电费惊人。,2,1
127811,尊,zūn,形容词,地位或辈分高。,尊长是我们传统文化中的重要美德。,这位德高望重的教授在学术界享有崇高地位。,2,1
127812,尊,zūn,动词,敬重或推崇。,我们应该学会尊敬他人，这样才能赢得别人的尊重。,我们应该尊师重道，虚心向老师学习。,2,1
127813,尊,zūn,形容词,敬辞，用于称呼对方相关的人或事物。,尊府真是气派非凡，令人叹为观止。,请问您尊姓大名？我想正式认识您。,2,1
