definition_id,hanzi,pinyin,pos,definition_cn,example_cn
30815,保,bǎo,名词,担保人,他的朋友愿意为他作保，帮助他渡过难关。
30816,保,bǎo,名词,〈旧〉户籍编制单位,在古代，每十户为一保，负责互相监督和帮助。
30817,保,bǎo,名词,姓氏,保先生是我们学校新来的历史老师，学识渊博。
30921,育,yù,动词,生育；分娩,为了控制人口增长，国家提倡节育。
30922,育,yù,动词,养活,她正在学习如何科学地育婴，以更好地照顾孩子。
30923,育,yù,动词,教育；培养,学校非常重视德育，培养学生的道德品质。
31011,队,duì,名词,排列成行的人或物,大家听到指令后迅速站队，准备出发。
31012,队,duì,名词,有组织的团体,这支球队在比赛中表现出色，赢得了观众的掌声。
31013,队,duì,名词,特指中国少年先锋队,少先队员们整齐地行队礼，展现了良好的精神风貌。
31014,队,duì,量词,量词，用于成行列的事物,一队人马从远处走来，声势浩大。
31112,带,dài,名词,车辆轮胎,车带突然爆裂，导致他不得不停下来修理。
31113,带,dài,名词,地理区域,温带地区的气候四季分明，非常适合居住。
31114,带,dài,名词,妇科分泌物,医生提醒她注意带下的异常情况，及时就医。
31115,带,dài,动词,随身携带,他总是习惯带行李出门，以备不时之需。
31116,带,dài,动词,顺便处理,上街带包茶叶来（捎带着买），可以顺便尝尝新品种。
31117,带,dài,动词,表现出,面带笑容的服务员让人感到格外亲切。
31118,带,dài,动词,包含,这道菜带有淡淡的柠檬香，非常开胃。
31119,带,dài,动词,附带,带叶的橘子看起来更加新鲜诱人。
31120,带,dài,动词,引导,他负责带队参加这次重要的比赛。
31121,带,dài,动词,带动；推动,以点带面的方法能够有效推动整体工作的进展。
31211,叫,jiào,动词,人或动物发出声音表达情绪或需求。,天刚亮的时候，村子里传来了鸡叫。
31212,叫,jiào,动词,呼唤某人前来。,外边有人叫你，你快出去看看吧。
31213,叫,jiào,动词,要求服务人员提供所需物品。,我用手机软件叫车，很快就有一辆车接单了。
31214,叫,jiào,动词,给予名称或称谓。,这种材质非常耐用，这叫不锈钢。
31215,叫,jiào,形容词,方言指家畜或家禽的雄性。,那头驴不停地叫驴，声音特别响亮。
31216,叫,jiào,动词,致使或命令某人做某事。,老师叫他早点回去，以免路上不安全。
31217,叫,jiào,动词,允许或放任某事发生。,他不叫去，我就不去。
31311,研,yán,动词,细磨(mó),书法家正在研墨，准备书写一幅作品。
31312,研,yán,动词,研究,他每天都在钻研业务，希望提升自己的能力。
31411,领,lǐng,名词,颈部,小女孩戴着一条鲜艳的领巾，显得格外可爱。
31414,领,lǐng,名词,主要内容,掌握要领是成功的关键。
31416,领,lǐng,动词,带;引,他率领团队完成了这个艰巨的任务。
31417,领,lǐng,动词,拥有；占有,敌军占领了这座城池。
31418,领,lǐng,动词,获得；领取,失物招领处有很多无人认领的物品。
31419,领,lǐng,动词,接受,向您领教一下这个问题的解决方法。
31420,领,lǐng,动词,理解（含义）,这次旅行让我领略了大自然的美丽。
31511,北,běi,名词,基本方位之一，与南相对,村子的北头儿有一片茂密的树林。
31512,北,běi,动词,在战斗或竞争中失败,他在比赛中败北，感到十分失落。
31611,较,jiào,动词,对比事物的异同,两人之间的较量非常激烈，最终难分胜负。
31612,较,jiào,动词,过分计较小事,他为人处世锱铢必较，让人觉得很难相处。
31613,较,jiào,形容词,差别明显,事情的结果彰明较著，大家都能看得很清楚。
31711,张,zhāng,动词,使闭合或紧缩的物体展开,他张嘴想说什么，但最后还是没有开口。
31712,张,zhāng,动词,布置或展示物品,节日里到处张灯结彩，显得格外喜庆。
31713,张,zhāng,动词,夸大事实或范围,敌人虚张声势，试图吓退我们。
31714,张,zhāng,动词,用眼睛观察,他东张西望，似乎在寻找什么东西。
31715,张,zhāng,动词,商店开始营业,这家店铺新张营业，吸引了不少顾客。
31716,张,zhāng,量词,量词，用于纸、皮子等,桌上有一张纸，上面写满了字。
31717,张,zhāng,名词,二十八宿之一,古代天文学家将星空划分为二十八宿，张宿是其中之一。
31718,张,zhāng,名词,姓氏,张先生是我们学校最受尊敬的历史老师。
31811,即,jí,动词,靠近；接触,他们的关系若即若离，让人捉摸不透。
31812,即,jí,动词,开始从事,新国王即位后，国家开始走向繁荣。
31813,即,jí,形容词,当前的,即日启程前往北京参加会议。
31814,即,jí,动词,就着（当前环境）,看到眼前的美景，他即景生情，写下了一首诗。
31815,即,jí,动词,等同于,荷花即莲花，是夏季常见的水生植物。
31816,即,jí,副词,就;便,局势已经到了一触即发的地步，双方都在紧张对峙。
31817,即,jí,连词,即使,即无他方之支援，也能按期完成任务。
31911,至,zhì,动词,到,他至今仍然记得那一天发生的事情。
31912,至,zhì,连词,至于,情况比想象中更糟，甚至让人感到绝望。
31913,至,zhì,副词,极;最,他对朋友的到来表示欢迎之至。
32011,许,xǔ,动词,赞美认可,他赞许地点了点头。
32012,许,xǔ,动词,承诺给予或做某事,父亲许我生日时会送我一辆新自行车。
32013,许,xǔ,动词,将女子许配给他人,姑娘许了人了。
32014,许,xǔ,动词,准许；同意,学校准许学生参加这次活动。
32015,许,xǔ,副词,可能；大概,她许没有这个意思，但话却让人误会了。
32016,许,xǔ,形容词,表示程度,房间里有许多人。
32017,许,xǔ,形容词,表示大约的数量,从者百许人跟随他一起出发。
32018,许,xǔ,名词,地点；场所,他是何许人？竟然无人知晓。
32019,许,xǔ,名词,周朝诸侯国名，位于今河南许昌东,春秋战国时期的许国虽是小国，却在历史上留下了独特印记。
32020,许,xǔ,名词,姓氏,许教授在学术界享有盛誉，他的研究成果备受同行推崇。
32111,步,bù,名词,行走时两脚间的距离,士兵们迈着整齐的正步走过检阅台。
32112,步,bù,名词,阶段,这是解决问题的初步方案。
32113,步,bù,名词,处境；境地,不幸落到这一步，也是无可奈何的事情。
32114,步,bù,名词,旧制长度单位（1步=5尺）,他从容地步入会场，吸引了所有人的目光。
32115,步,bù,动词,行走,她优雅地步入会场，赢得了热烈掌声。
32116,步,bù,动词,踩踏,我们不能总是步人后尘，要有自己的创新。
32117,步,bù,动词,用脚步丈量（方言）,步一步这块地够不够三亩，还需要仔细测量一下。
32118,步,bù,名词,姓氏,步先生是著名的书法家，他的作品被许多博物馆收藏。
32119,步,bù,名词,同“埠”，多用于地名,广东的盐步镇以传统制盐工艺闻名，吸引了不少游客。
32211,往,wǎng,动词,去某个地方,两人之间的往来越来越频繁。
32212,往,wǎng,动词,朝向某个方向或地点,一个往东，一个往西，他们分道扬镳了。
32213,往,wǎng,形容词,已经过去的,往年这个时候，天气已经很冷了。
32311,听,tīng,动词,用耳朵接收声音,我喜欢在晚上听音乐放松自己。
32312,听,tīng,动词,接受并听从（建议或意见）,他对领导言听计从，从不提出异议。
32313,听,tīng,动词,治理或判断,太后每天都会听政，处理国家大事。
32314,听,tīng,动词,任凭，任由,对于这件事，他选择听任事情自然发展，不再干预。
32315,听,tīng,名词,方言中指罐子,这是一罐听装的饮料，非常适合外出携带。
32411,调,diào,动词,工作调动,他们决定对调一下工作岗位，以便更好地发挥各自的特长。
32412,调,diào,动词,调查研究,公司派他去外地进行函调，以核实相关情况。
32421,调,tiáo,动词,配合得均匀合适,这道菜的咸淡调得刚刚好，非常可口。
32422,调,tiáo,动词,使配合得均匀合适,厨师精心调味，使得每一道菜都充满了诱人的香气。
32423,调,tiáo,动词,调解纠纷,双方在冲突中请求第三方出面调停，以解决争端。
32424,调,tiáo,动词,用言语或行为挑逗,他们的调笑让整个房间充满了轻松愉快的气氛。
32425,调,tiáo,动词,挑拨离间,他因调词架讼（挑拨别人诉讼）而被控告，最终受到了法律的制裁。
32428,调,tiáo,名词,音乐中以某个音作为基准音的音高体系,这首歌是用C调创作的，听起来很舒服。
32430,调,tiáo,名词,语音的声调,语言学家正在研究不同方言中的调类，以揭示其规律性。
32511,务,wù,名词,需要处理的事情,他负责处理日常事务，确保工作顺利进行。
32512,务,wù,动词,专心从事某项工作,务农是他的主要职业，他每天都在田间辛勤劳作。
32513,务,wù,名词,旧时征税关卡（现仅用于地名）,务须注意安全，以免发生意外事故。
32514,务,wù,副词,必须；一定要,大家务须遵守规定，否则将受到处罚。
32515,务,wù,名词,姓氏,务老师是我们学校最受欢迎的老师之一。
32614,花,huā,名词,夜间燃放的观赏烟火。,节日的晚上放起了绚丽的花炮。
32616,花,huā,形容词,用花或花纹装饰的。,人们为英雄献上了花圈。
32617,花,huā,形容词,颜色或种类混杂的。,爷爷的头发已经花白了。
32618,花,huā,形容词,视觉模糊。,熬夜看书太久，我的眼睛都花了，看不清字了。
32619,花,huā,形容词,衣物磨损但未破的状态。,袖子都磨花了。
32620,花,huā,形容词,虚假或不真诚的。,他耍了一个漂亮的花招儿。
32621,花,huā,名词,事业的精华。,文艺之花需要用心浇灌才能绽放。
32622,花,huā,名词,年轻漂亮的女子。,她是全校公认的校花。
32623,花,huā,名词,指妓女或相关事物。,古代选美大赛中的花魁备受瞩目。
32624,花,huā,名词,棉花。,轧花工艺非常复杂。
32626,花,huā,名词,某些幼小动物。,蚕花是江南地区的一种传统装饰。
32628,花,huā,名词,作战时的外伤。,挂了两次花。
32629,花,huā,名词,姓氏。,花教授是我们学校历史系的资深学者，著作等身。
32630,花,huā,动词,使用或耗费。,这次旅行花费了不少钱。
32711,争,zhēng,动词,努力获取或竞争,两支队伍正在争冠军。
32712,争,zhēng,动词,辩论或争论,他们因为一点小事发生了争吵。
32713,争,zhēng,动词,方言，表示差、欠缺,总数还争多少？这个问题需要进一步核实。
32714,争,zhēng,副词,怎么（多见于诗词曲中）,争知其中的奥秘并不容易。
32812,线,xiàn,名词,几何学中由点移动形成的图形，有长度无宽度。,她在房间里点燃了一支线香。
32813,线,xiàn,名词,形状细长如线的物体。,寺庙里供奉着一支线香，烟雾缭绕。
32814,线,xiàn,名词,交通或通讯的路线。,这条航线连接了两个国家的首都。
32815,线,xiàn,名词,思想或政治上的路线。,我们要坚定不移地走社会主义路线，确保国家长治久安。
32816,线,xiàn,名词,边缘交界的地方,战士们正在前线英勇作战。
32817,线,xiàn,名词,〈比喻〉接近某种界限。,这条河流是当地居民的生命线。
32818,线,xiàn,名词,解决问题的线索。,警方通过眼线获取了重要的情报。
32819,线,xiàn,量词,〈量词〉用于表示极少量的抽象事物。,在黑暗中，我们终于看到了一线光明。
32911,呢,ní,名词,毛织品,这件大衣是用上好的毛呢制成的。
