id,topic,hanzi,frequency_rank
9406,商务沟通,折旧,17560
9407,商务沟通,退货,18165
9408,商务沟通,佣金,18613
9409,商务沟通,竞价,18808
9410,商务沟通,意向书,19012
9411,商务沟通,发货,19381
9412,商务沟通,押金,19440
9413,商务沟通,营收,19566
9414,商务沟通,收据,19589
9415,商务沟通,互换,19795
9416,商务沟通,月报,21240
9417,商务沟通,评分,21553
9418,商务沟通,单据,21639
9419,商务沟通,承包商,21868
9420,商务沟通,介绍信,22525
9421,商务沟通,快递,22868
9422,商务沟通,期权,23335
9423,商务沟通,材质,23787
9424,商务沟通,委托书,24042
9425,商务沟通,汇兑,24209
9426,商务沟通,证明书,24398
9427,商务沟通,质押,24448
9428,商务沟通,折中,24452
9429,商务沟通,折价,25441
9430,商务沟通,账目,25571
9431,商务沟通,保修,26314
9432,商务沟通,续约,27391
9433,商务沟通,违约金,28081
9434,商务沟通,议价,28999
9435,商务沟通,函件,29581
9436,商务沟通,价差,32724
9437,商务沟通,坏账,32864
9438,商务沟通,溢价,33143
9439,商务沟通,留置,33445
9440,商务沟通,退款,33690
9441,商务沟通,赠品,34249
9442,商务沟通,保证书,35809
9443,商务沟通,归档,42287
9444,商务沟通,呆账,43937
9445,商务沟通,查账,44725
9446,商务沟通,抄送,45289
9447,商务沟通,解约,49576
9448,商务沟通,贴水,54387
9449,表达情感与态度,亲,350
9450,表达情感与态度,善,751
9451,表达情感与态度,急,792
9452,表达情感与态度,惊,878
9453,表达情感与态度,迷,1041
9454,表达情感与态度,奋,1043
9455,表达情感与态度,勇,1152
9456,表达情感与态度,忠,1395
9457,表达情感与态度,惜,1515
9458,表达情感与态度,醉,1560
9459,表达情感与态度,忧,1636
9460,表达情感与态度,狠,1692
9461,表达情感与态度,爽,1731
9462,表达情感与态度,愤,1742
9463,表达情感与态度,闷,1754
9464,表达情感与态度,郁,1802
9465,表达情感与态度,悔,1865
9466,表达情感与态度,憾,1884
9467,表达情感与态度,畅,1901
9468,表达情感与态度,惧,1927
9469,表达情感与态度,痴,1944
9470,表达情感与态度,傲,1953
9471,表达情感与态度,愁,2040
9472,表达情感与态度,抑,2044
9473,表达情感与态度,骄,2083
9474,表达情感与态度,昂,2148
9475,表达情感与态度,愧,2295
9476,表达情感与态度,谦,2319
9477,表达情感与态度,卑,2364
9478,表达情感与态度,躁,2494
9479,表达情感与态度,恳,2505
9480,表达情感与态度,鄙,2709
9481,表达情感与态度,怯,2833
9482,表达情感与态度,懦,3145
9483,表达情感与态度,惭,3151
9484,表达情感与态度,倔,3271
9485,表达情感与态度,拗,3335
9486,表达情感与态度,困扰,4294
9487,表达情感与态度,感激,4323
9488,表达情感与态度,浓厚,5146
9489,表达情感与态度,温柔,5167
9490,表达情感与态度,烦恼,5375
9491,表达情感与态度,羡慕,6320
9492,表达情感与态度,安宁,6804
9493,表达情感与态度,厌恶,7433
9494,表达情感与态度,佩服,7598
9495,表达情感与态度,茫然,8209
9496,表达情感与态度,疑惑,8625
9497,表达情感与态度,诚信,9159
9498,表达情感与态度,固执,10281
9499,表达情感与态度,怜悯,11421
9500,表达情感与态度,轻蔑,13806
9501,表达情感与态度,慌张,14286
9502,表达情感与态度,敬仰,16583
9503,表达情感与态度,哀乐,16800
9504,表达情感与态度,羞耻,16977
9505,表达情感与态度,恋情,18657
9506,表达情感与态度,慨叹,20325
9507,表达情感与态度,赞颂,21587
9508,表达情感与态度,懒惰,21592
9509,表达情感与态度,勤勉,25997
9510,表达情感与态度,纠结,35877
9511,表达情感与态度,恭顺,40233
9512,表达情感与态度,贬斥,42390
9513,询问与回答,问题,12
9514,询问与回答,什么,22
9515,询问与回答,可以,25
9516,询问与回答,不是,38
9517,询问与回答,知道,88
9518,询问与回答,支持,164
9519,询问与回答,怎么,186
9520,询问与回答,应该,221
9521,询问与回答,如何,312
9522,询问与回答,为什么,474
9523,询问与回答,讨论,482
9524,询问与回答,反对,511
9525,询问与回答,相信,546
9526,询问与回答,是否,558
9527,询问与回答,说明,608
9528,询问与回答,回答,614
9529,询问与回答,多少,640
9530,询问与回答,同意,689
9531,询问与回答,理解,695
9532,询问与回答,正确,716
9533,询问与回答,愿意,790
9534,询问与回答,怎样,816
9535,询问与回答,肯定,827
9536,询问与回答,明白,829
9537,询问与回答,解释,852
9538,询问与回答,承认,988
9539,询问与回答,错误,1292
9540,询问与回答,对话,1398
9541,询问与回答,询,1554
9542,询问与回答,咨询,1557
9543,询问与回答,怀疑,1688
9544,询问与回答,不行,1736
9545,询问与回答,信任,1788
9546,询问与回答,能否,1975
9547,询问与回答,确认,2048
9548,询问与回答,不对,2271
9549,询问与回答,应对,2300
9550,询问与回答,否认,2444
9551,询问与回答,答案,2618
9552,询问与回答,交谈,2735
9553,询问与回答,赞成,2977
9554,询问与回答,询问,3129
9555,询问与回答,否定,3182
9556,询问与回答,疑问,3570
9557,询问与回答,提问,4189
9558,询问与回答,热线,4658
9559,询问与回答,响应,5115
9560,询问与回答,辩护,6306
9561,询问与回答,请问,6902
9562,询问与回答,质疑,6969
9563,询问与回答,回应,7060
9564,询问与回答,反馈,7866
9565,询问与回答,请教,8107
9566,询问与回答,解答,8409
9567,询问与回答,疑惑,8625
9568,询问与回答,反驳,8787
9569,询问与回答,追问,9024
9570,询问与回答,可否,9368
9571,询问与回答,回信,10603
9572,询问与回答,辩解,11532
9573,询问与回答,反问,11679
9574,询问与回答,回复,12301
9575,询问与回答,发问,12674
9576,询问与回答,驳斥,13273
9577,询问与回答,留言,13367
9578,询问与回答,查问,14184
9579,询问与回答,回音,16110
9580,询问与回答,质询,16780
9581,询问与回答,问答,17206
9582,询问与回答,答问,17742
9583,询问与回答,问话,18099
9584,询问与回答,插话,18504
9585,询问与回答,设问,18735
9586,询问与回答,答话,20371
9587,询问与回答,服务台,23074
9588,询问与回答,回电,25439
9589,询问与回答,回话,25550
9590,询问与回答,答谢,25832
9591,询问与回答,试问,26181
9592,询问与回答,对答,28543
9593,询问与回答,探问,31099
9594,询问与回答,解惑,31358
9595,询问与回答,释疑,32180
9596,询问与回答,传话,32888
9597,询问与回答,问询,35368
9598,询问与回答,搭话,36886
9599,询问与回答,问讯,38498
9600,询问与回答,答词,51093
9601,请求与建议,要求,66
9602,请求与建议,求,311
9603,请求与建议,请,370
9604,请求与建议,建议,518
9605,请求与建议,呼吁,824
9606,请求与建议,请求,2499
9607,请求与建议,倡导,3612
9608,请求与建议,提案,4543
9609,请求与建议,提议,4652
9610,请求与建议,倡议,4768
9611,请求与建议,告诫,6771
9612,请求与建议,献策,9356
9613,请求与建议,恳求,10990
9614,请求与建议,劝告,13062
9615,请求与建议,献计,14182
9616,请求与建议,忠告,14761
9617,请求与建议,祈求,14920
9618,请求与建议,哀求,15428
9619,请求与建议,建言,18190
9620,请求与建议,拜托,21511
9621,请求与建议,央求,22013
9622,请求与建议,乞求,23818
9623,请求与建议,规劝,23843
9624,请求与建议,诉求,24221
9625,请求与建议,恳请,26493
9626,请求与建议,劝导,30282
9627,请求与建议,进言,34149
9628,请求与建议,请托,44118
9629,请求与建议,劝诫,49407
9630,请求与建议,劝谏,59145
9631,请求与建议,谏言,64607
9632,同意与反对,是,3
9633,同意与反对,不,6
9634,同意与反对,可以,25
9635,同意与反对,对,33
9636,同意与反对,好,35
9637,同意与反对,不是,38
9638,同意与反对,支持,164
9639,同意与反对,反对,511
9640,同意与反对,错,575
9641,同意与反对,批准,672
9642,同意与反对,同意,689
9643,同意与反对,正确,716
9644,同意与反对,否,740
9645,同意与反对,一致,787
9646,同意与反对,肯定,827
9647,同意与反对,拒绝,1138
9648,同意与反对,允许,1223
9649,同意与反对,错误,1292
9650,同意与反对,不行,1736
9651,同意与反对,点头,1941
9652,同意与反对,许可,2136
9653,同意与反对,共识,2174
9654,同意与反对,不对,2271
9655,同意与反对,否认,2444
9656,同意与反对,认定,2799
9657,同意与反对,赞成,2977
9658,同意与反对,抗议,3146
9659,同意与反对,否定,3182
9660,同意与反对,认可,4008
9661,同意与反对,拥护,4536
9662,同意与反对,赞同,4693
9663,同意与反对,抵制,5021
9664,同意与反对,否决,6592
9665,同意与反对,异议,8179
9666,同意与反对,反驳,8787
9667,同意与反对,抗拒,9081
9668,同意与反对,听从,9269
9669,同意与反对,不屑,9327
9670,同意与反对,不以为然,11145
9671,同意与反对,准许,12453
9672,同意与反对,驳回,12484
9673,同意与反对,驳斥,13273
9674,同意与反对,顺从,13606
9675,同意与反对,附和,17252
9676,同意与反对,背道而驰,18354
9677,同意与反对,应允,19149
9678,同意与反对,针锋相对,19231
9679,同意与反对,相合,22167
9680,同意与反对,从命,22984
9681,同意与反对,默认,23457
9682,同意与反对,契合,23538
9683,同意与反对,辩驳,25813
9684,同意与反对,首肯,26426
9685,同意与反对,违抗,26856
9686,同意与反对,默许,27435
9687,同意与反对,两可,28678
9688,同意与反对,相左,29464
9689,同意与反对,合意,30668
9690,同意与反对,盲从,31038
9691,同意与反对,嗤之以鼻,31284
9692,同意与反对,遵命,31831
9693,同意与反对,人云亦云,34886
9694,同意与反对,抗辩,37129
9695,同意与反对,依从,37134
9696,同意与反对,分庭抗礼,39113
9697,同意与反对,抬杠,39308
9698,同意与反对,势不两立,41941
9699,同意与反对,唱反调,44811
9700,同意与反对,抗命,45099
9701,同意与反对,随声附和,46193
9702,同意与反对,对着干,47370
9703,同意与反对,照准,48863
9704,同意与反对,恩准,49342
9705,同意与反对,唱对台戏,54215
9706,同意与反对,无可无不可,59565
9707,同意与反对,附议,62644
9708,比较与选择,比较,334
9709,比较与选择,选择,466
9710,比较与选择,挑选,4785
9711,比较与选择,筛选,8094
9712,比较与选择,好坏,9011
9713,比较与选择,过滤,13112
9714,比较与选择,优劣,14016
9715,比较与选择,权衡,15714
9716,比较与选择,取舍,18722
9717,原因与结果,因为,54
9718,原因与结果,由于,85
9719,原因与结果,为了,117
9720,原因与结果,因此,139
9721,原因与结果,所以,162
9722,原因与结果,形成,206
9723,原因与结果,造成,234
9724,原因与结果,结果,244
9725,原因与结果,产生,300
9726,原因与结果,于是,436
9727,原因与结果,引起,449
9728,原因与结果,为什么,474
9729,原因与结果,从而,643
9730,原因与结果,故,653
9731,原因与结果,导致,715
9732,原因与结果,为此,833
9733,原因与结果,因而,1161
9734,原因与结果,理由,1462
9735,原因与结果,究竟,1661
9736,原因与结果,既然,1838
9737,原因与结果,之所以,2033
9738,原因与结果,引发,2293
9739,原因与结果,后果,2548
9740,原因与结果,致使,2756
9741,原因与结果,为何,2907
9742,原因与结果,以至,3322
9743,原因与结果,以致,3791
9744,原因与结果,造就,4354
9745,原因与结果,连锁,4726
9746,原因与结果,何以,5309
9747,原因与结果,根源,5765
9748,原因与结果,源头,5821
9749,原因与结果,缘故,5869
9750,原因与结果,生成,6187
9751,原因与结果,促成,6414
9752,原因与结果,下场,8493
9753,原因与结果,以至于,8706
9754,原因与结果,因果,10778
9755,原因与结果,酿成,11423
9756,原因与结果,诱发,11492
9757,原因与结果,起因,12591
9758,原因与结果,来由,12635
9759,原因与结果,必要条件,14038
9760,原因与结果,故而,14233
9761,原因与结果,招致,14541
9762,原因与结果,缘何,14596
9763,原因与结果,成因,14972
9764,原因与结果,病因,15497
9765,原因与结果,缘由,16799
9766,原因与结果,源流,17829
9767,原因与结果,报应,18156
9768,原因与结果,事由,18619
9769,原因与结果,起始,18864
9770,原因与结果,恶果,19342
9771,原因与结果,因缘,20984
9772,原因与结果,来龙去脉,21398
9773,原因与结果,触发,22274
9774,原因与结果,原委,22781
9775,原因与结果,苦果,23606
9776,原因与结果,始末,23707
9777,原因与结果,内因,23850
9778,原因与结果,何故,25674
9779,原因与结果,外因,27776
9780,原因与结果,连锁反应,28044
9781,原因与结果,所以然,28127
9782,原因与结果,主因,28870
9783,原因与结果,诱因,29084
9784,原因与结果,缘起,30871
9785,原因与结果,本末,31053
9786,原因与结果,滚雪球,31451
9787,原因与结果,委曲,34101
9788,原因与结果,情由,34397
9789,原因与结果,导火线,38355
9790,原因与结果,前因后果,39247
9791,原因与结果,由头,40010
9792,原因与结果,导因,41238
9793,原因与结果,因由,42870
9794,原因与结果,根由,45487
9795,原因与结果,近因,45713
9796,原因与结果,效验,55238
9797,原因与结果,远因,68511
